"file","ssim","ms_ssim","psnr","vif_p","vsi","fsim","gmsd","ms_gmsd","haarpsi","mdsi","mad"
"2011_004147_BIM_(0.3, 0.015).png","0.7105","0.8465","23.7772","0.2908","0.9642","0.9195","0.1380","0.1371","0.6644","0.4006","73.2721"
"2011_004147_BIM_(0.3, 0.03).png","0.5974","0.7754","20.8882","0.2165","0.9418","0.8761","0.1839","0.1782","0.5514","0.4546","87.0040"
"2011_004969_BIM_(0.05, 0.0025).png","0.9621","0.9843","38.1989","0.6732","0.9976","0.9906","0.0155","0.0172","0.9614","0.2051","15.5160"
"2011_004969_BIM_(0.05, 0.005).png","0.9335","0.9718","35.7041","0.5766","0.9958","0.9836","0.0267","0.0291","0.9374","0.2378","25.7592"
"2011_004969_BIM_(0.1, 0.005).png","0.8877","0.9508","32.9388","0.4714","0.9921","0.9702","0.0460","0.0486","0.8952","0.2789","37.7068"
"2011_004969_BIM_(0.1, 0.01).png","0.8214","0.9183","30.3694","0.3809","0.9861","0.9518","0.0707","0.0730","0.8383","0.3206","48.8760"
"2011_004969_BIM_(0.2, 0.01).png","0.7233","0.8650","27.4141","0.2882","0.9740","0.9180","0.1111","0.1106","0.7485","0.3743","63.7188"
"2011_004969_BIM_(0.2, 0.02).png","0.5943","0.7854","24.3302","0.2073","0.9530","0.8638","0.1626","0.1565","0.6347","0.4342","78.2176"
"2011_004969_BIM_(0.3, 0.015).png","0.5769","0.7742","23.8546","0.1968","0.9489","0.8570","0.1681","0.1619","0.6213","0.4410","81.6610"
"2011_004969_BIM_(0.3, 0.03).png","0.4413","0.6760","20.8730","0.1345","0.9154","0.7879","0.2134","0.2015","0.5126","0.4956","96.4526"
"2011_006099_BIM_(0.05, 0.0025).png","0.9781","0.9888","36.5274","0.7494","0.9976","0.9938","0.0117","0.0136","0.9654","0.1914","15.7714"
"2011_006099_BIM_(0.05, 0.005).png","0.9635","0.9814","34.6477","0.6764","0.9964","0.9901","0.0189","0.0219","0.9486","0.2163","23.2824"
"2011_006099_BIM_(0.1, 0.005).png","0.9390","0.9688","32.1745","0.5781","0.9937","0.9828","0.0327","0.0366","0.9103","0.2509","32.5452"
"2011_006099_BIM_(0.1, 0.01).png","0.9014","0.9490","29.9430","0.4990","0.9895","0.9730","0.0518","0.0555","0.8681","0.2862","41.9633"
"2011_006099_BIM_(0.2, 0.01).png","0.8414","0.9161","27.1403","0.3982","0.9811","0.9534","0.0817","0.0843","0.7937","0.3310","54.2708"
"2011_006099_BIM_(0.2, 0.02).png","0.7516","0.8635","24.1871","0.3036","0.9669","0.9222","0.1219","0.1216","0.6971","0.3810","67.9244"
"2011_006099_BIM_(0.3, 0.015).png","0.7378","0.8548","23.7269","0.2906","0.9638","0.9180","0.1285","0.1271","0.6861","0.3887","70.0523"
"2011_006099_BIM_(0.3, 0.03).png","0.6286","0.7829","20.8620","0.2104","0.9399","0.8693","0.1749","0.1692","0.5804","0.4408","85.2994"
"2011_006650_BIM_(0.05, 0.0025).png","0.9493","0.9740","38.5085","0.4426","0.9969","0.9798","0.0174","0.0199","0.9527","0.2144","33.3519"
"2011_006650_BIM_(0.05, 0.005).png","0.9059","0.9517","35.6614","0.3240","0.9941","0.9640","0.0306","0.0349","0.9140","0.2525","46.6509"
"2011_006650_BIM_(0.1, 0.005).png","0.8404","0.9166","32.9505","0.2382","0.9889","0.9409","0.0523","0.0565","0.8582","0.2953","59.9522"
"2011_006650_BIM_(0.1, 0.01).png","0.7402","0.8591","30.2510","0.1697","0.9789","0.8997","0.0853","0.0867","0.7741","0.3475","73.4370"
"2011_006650_BIM_(0.2, 0.01).png","0.6051","0.7729","27.2859","0.1174","0.9613","0.8408","0.1295","0.1262","0.6635","0.4026","87.1517"
"2011_006650_BIM_(0.2, 0.02).png","0.4460","0.6522","24.2262","0.0783","0.9272","0.7544","0.1831","0.1722","0.5335","0.4632","101.1323"
"2011_006650_BIM_(0.3, 0.015).png","0.4221","0.6315","23.6763","0.0727","0.9213","0.7413","0.1914","0.1801","0.5125","0.4727","103.8137"
"2011_006650_BIM_(0.3, 0.03).png","0.2872","0.5034","20.7072","0.0484","0.8674","0.6362","0.2365","0.2195","0.3909","0.5284","116.0677"
"2011_006936_BIM_(0.05, 0.0025).png","0.9874","0.9934","36.8989","0.7675","0.9979","0.9947","0.0123","0.0139","0.9584","0.1889","4.7373"
"2011_006936_BIM_(0.05, 0.005).png","0.9793","0.9892","35.1418","0.7221","0.9967","0.9926","0.0188","0.0209","0.9433","0.2104","11.1703"
"2011_006936_BIM_(0.1, 0.005).png","0.9643","0.9814","32.4014","0.6338","0.9940","0.9865","0.0316","0.0347","0.9040","0.2447","22.2173"
"2011_006936_BIM_(0.1, 0.01).png","0.9421","0.9699","30.2397","0.5724","0.9898","0.9800","0.0496","0.0520","0.8624","0.2789","32.2677"
"2011_006936_BIM_(0.2, 0.01).png","0.9050","0.9496","27.3417","0.4782","0.9826","0.9656","0.0748","0.0765","0.7894","0.3205","43.9709"
"2011_006936_BIM_(0.2, 0.02).png","0.8433","0.9153","24.4067","0.3875","0.9678","0.9403","0.1122","0.1107","0.6932","0.3701","57.3555"
