"file","ssim","ms_ssim","psnr","vif_p","vsi","fsim","gmsd","ms_gmsd","haarpsi","mdsi","mad"
"2007_000250_Square_(2000, 0.005, 0.03).png","0.6664","0.8926","30.0878","0.3678","0.9878","0.9425","0.0837","0.0849","0.7783","0.3376","57.4735"
"2007_000250_Square_(2000, 0.01, 0.01).png","0.9312","0.9803","38.5972","0.7024","0.9983","0.9901","0.0148","0.0160","0.9593","0.2015","17.5962"
"2007_000250_Square_(2000, 0.01, 0.02).png","0.8235","0.9507","34.1646","0.5180","0.9952","0.9748","0.0388","0.0408","0.8945","0.2644","37.1110"
"2007_000250_Square_(2000, 0.01, 0.03).png","0.6664","0.8926","30.0878","0.3678","0.9878","0.9425","0.0837","0.0849","0.7783","0.3376","57.4735"
"2007_000250_Square_(2000, 0.04, 0.01).png","0.9394","0.9817","38.5963","0.7356","0.9985","0.9909","0.0142","0.0157","0.9602","0.1978","18.5219"
"2007_000250_Square_(2000, 0.04, 0.02).png","0.8235","0.9507","34.1646","0.5180","0.9952","0.9748","0.0388","0.0408","0.8945","0.2644","37.1110"
"2007_000250_Square_(2000, 0.04, 0.03).png","0.6664","0.8926","30.0878","0.3678","0.9878","0.9425","0.0837","0.0849","0.7783","0.3376","57.4735"
"2007_000250_Square_(2000, 0.08, 0.01).png","0.9426","0.9827","38.5972","0.7577","0.9985","0.9909","0.0145","0.0160","0.9607","0.1983","18.4221"
"2007_000250_Square_(2000, 0.08, 0.02).png","0.8235","0.9507","34.1646","0.5180","0.9952","0.9748","0.0388","0.0408","0.8945","0.2644","37.1110"
"2007_000250_Square_(2000, 0.08, 0.03).png","0.6664","0.8926","30.0878","0.3678","0.9878","0.9425","0.0837","0.0849","0.7783","0.3376","57.4735"
"2007_000250_Square_(2000, 0.4, 0.03).png","0.6664","0.8926","30.0878","0.3678","0.9878","0.9425","0.0837","0.0849","0.7783","0.3376","57.4735"
"2007_000250_Square_(2000, 0.4, 0.06).png","0.4163","0.7526","24.6426","0.2082","0.9604","0.8551","0.1785","0.1753","0.5587","0.4488","86.6950"
"2007_000250_Square_(2000, 0.4, 0.09).png","0.2731","0.6251","20.9520","0.1312","0.9232","0.7630","0.2476","0.2420","0.4133","0.5290","104.1757"
"2007_000250_Square_(2000, 0.4, 0.12).png","0.1950","0.5301","18.3829","0.0916","0.8872","0.6905","0.2879","0.2821","0.3287","0.5891","116.7062"
"2007_000250_Square_(2000, 0.6, 0.03).png","0.6664","0.8926","30.0878","0.3678","0.9878","0.9425","0.0837","0.0849","0.7783","0.3376","57.4735"
"2007_000250_Square_(2000, 0.8, 0.03).png","0.6664","0.8926","30.0878","0.3678","0.9878","0.9425","0.0837","0.0849","0.7783","0.3376","57.4735"
"2007_000346_Square_(2000, 0.005, 0.01).png","0.9403","0.9865","38.5998","0.7676","0.9984","0.9944","0.0133","0.0137","0.9646","0.1890","10.4991"
"2007_000346_Square_(2000, 0.005, 0.02).png","0.8561","0.9650","34.1673","0.6135","0.9955","0.9851","0.0328","0.0338","0.9136","0.2430","24.5347"
"2007_000346_Square_(2000, 0.005, 0.03).png","0.7179","0.9220","30.0920","0.4609","0.9886","0.9649","0.0683","0.0695","0.8215","0.3055","40.4614"
"2007_000346_Square_(2000, 0.01, 0.01).png","0.9403","0.9865","38.5998","0.7676","0.9984","0.9944","0.0133","0.0137","0.9646","0.1890","10.4991"
"2007_000346_Square_(2000, 0.01, 0.02).png","0.8561","0.9650","34.1673","0.6135","0.9955","0.9851","0.0328","0.0338","0.9136","0.2430","24.5347"
"2007_000346_Square_(2000, 0.01, 0.03).png","0.7179","0.9220","30.0920","0.4609","0.9886","0.9649","0.0683","0.0695","0.8215","0.3055","40.4614"
"2007_000346_Square_(2000, 0.04, 0.01).png","0.9403","0.9865","38.5998","0.7676","0.9984","0.9944","0.0133","0.0137","0.9646","0.1890","10.4991"
"2007_000346_Square_(2000, 0.04, 0.02).png","0.8561","0.9650","34.1673","0.6135","0.9955","0.9851","0.0328","0.0338","0.9136","0.2430","24.5347"
"2007_000346_Square_(2000, 0.04, 0.03).png","0.7179","0.9220","30.0920","0.4609","0.9886","0.9649","0.0683","0.0695","0.8215","0.3055","40.4614"
"2007_000346_Square_(2000, 0.08, 0.01).png","0.9403","0.9865","38.5998","0.7676","0.9984","0.9944","0.0133","0.0137","0.9646","0.1890","10.4991"
"2007_000346_Square_(2000, 0.08, 0.02).png","0.8561","0.9650","34.1673","0.6135","0.9955","0.9851","0.0328","0.0338","0.9136","0.2430","24.5347"
"2007_000346_Square_(2000, 0.08, 0.03).png","0.7179","0.9220","30.0920","0.4609","0.9886","0.9649","0.0683","0.0695","0.8215","0.3055","40.4614"
"2007_000346_Square_(2000, 0.4, 0.03).png","0.7179","0.9220","30.0920","0.4609","0.9886","0.9649","0.0683","0.0695","0.8215","0.3055","40.4614"
"2007_000346_Square_(2000, 0.4, 0.06).png","0.4747","0.8103","24.6551","0.2794","0.9643","0.9064","0.1456","0.1447","0.6282","0.4046","66.3047"
"2007_000346_Square_(2000, 0.4, 0.09).png","0.3208","0.6994","20.9803","0.1846","0.9303","0.8388","0.2062","0.2033","0.4812","0.4770","84.0807"
