"file","ssim","ms_ssim","psnr","vif_p","vsi","fsim","gmsd","ms_gmsd","haarpsi","mdsi","mad"
"2011_002260_Daedalus_(0.3,512).png","0.2623","0.1820","9.2222","0.0160","0.8046","0.5554","0.3031","0.3117","0.1943","0.5536","189.0496"
"2011_002265_Daedalus_(0.3,512).png","0.2802","0.1097","9.5812","0.0236","0.8213","0.6341","0.2574","0.2710","0.2423","0.5187","184.1427"
"2011_002313_Daedalus_(0.3,512).png","0.2451","0.1635","7.6435","0.0114","0.7993","0.5367","0.3186","0.3302","0.1939","0.5701","192.5637"
"2011_002407_Daedalus_(0.3,512).png","0.3229","0.2248","8.4702","0.0155","0.8141","0.5842","0.3011","0.3111","0.2001","0.5874","179.4623"
"2011_002457_Daedalus_(0.3,512).png","0.1269","0.0790","9.3991","0.0101","0.7610","0.4932","0.3091","0.3133","0.1761","0.6133","196.3686"
"2011_002461_Daedalus_(0.3,512).png","0.4711","0.3514","9.9983","0.0146","0.8741","0.7012","0.2280","0.2476","0.2825","0.4792","162.2788"
"2011_002514_Daedalus_(0.3,512).png","0.3026","0.1645","8.7021","0.0116","0.8132","0.5532","0.3211","0.3322","0.1879","0.5880","186.5976"
"2011_002531_Daedalus_(0.3,512).png","0.2642","0.1320","7.7208","0.0107","0.7946","0.5577","0.3033","0.3133","0.1792","0.5642","178.0516"
"2011_002560_Daedalus_(0.3,512).png","0.2896","0.1180","9.8149","0.0178","0.8022","0.5725","0.3058","0.3169","0.2119","0.5053","193.3316"
"2011_002590_Daedalus_(0.3,512).png","0.1769","0.1465","8.2624","0.0155","0.7940","0.5551","0.3117","0.3179","0.1840","0.5214","200.6994"
"2011_002594_Daedalus_(0.3,512).png","0.2686","0.0521","7.8587","0.0155","0.7914","0.5461","0.3168","0.3258","0.1686","0.5667","186.7931"
"2011_002601_Daedalus_(0.3,512).png","0.1899","0.0000","6.0222","0.0101","0.8088","0.5875","0.2920","0.3040","0.1950","0.5943","175.7700"
"2011_002687_Daedalus_(0.3,512).png","0.1372","0.1190","8.3267","0.0083","0.7823","0.5341","0.3069","0.3130","0.1934","0.5579","194.6535"
"2011_002697_Daedalus_(0.3,512).png","0.2284","0.1461","8.4541","0.0144","0.7848","0.5198","0.3076","0.3136","0.1954","0.6078","192.0065"
"2011_002699_Daedalus_(0.3,512).png","0.3407","0.0332","9.3627","0.0212","0.8479","0.6409","0.2226","0.2426","0.2795","0.4844","173.9472"
"2011_002717_Daedalus_(0.3,512).png","0.2488","0.0993","10.0861","0.0121","0.8025","0.5930","0.2737","0.2863","0.2434","0.5432","179.8031"
"2011_002723_Daedalus_(0.3,512).png","0.1933","0.1558","8.6254","0.0109","0.8048","0.5541","0.2998","0.3081","0.2156","0.5999","190.0568"
"2011_002750_Daedalus_(0.3,512).png","0.2488","0.1702","11.8488","0.0135","0.7887","0.5344","0.3128","0.3242","0.2064","0.5240","205.1253"
"2011_002751_Daedalus_(0.3,512).png","0.3536","0.1564","8.0341","0.0158","0.8221","0.5888","0.2961","0.3098","0.2043","0.5364","190.0196"
"2011_002752_Daedalus_(0.3,512).png","0.4631","0.2968","12.1300","0.0081","0.7912","0.5790","0.3088","0.3188","0.1874","0.5909","183.9212"
"2011_002756_Daedalus_(0.3,512).png","0.3367","0.2162","10.5039","0.0137","0.8196","0.5943","0.2988","0.3079","0.1972","0.5733","179.7312"
"2011_002808_Daedalus_(0.3,512).png","0.2923","0.0686","7.8864","0.0138","0.8006","0.5659","0.3167","0.3244","0.1993","0.5613","201.5059"
"2011_002810_Daedalus_(0.3,512).png","0.2030","0.0000","8.5754","0.0107","0.7938","0.5408","0.3096","0.3169","0.2061","0.5626","195.1127"
"2011_002887_Daedalus_(0.3,512).png","0.3065","0.2243","10.4733","0.0168","0.8299","0.6204","0.2702","0.2815","0.2397","0.5730","172.5977"
"2011_002913_Daedalus_(0.3,512).png","0.1991","0.0000","7.0223","0.0128","0.7916","0.5310","0.3024","0.3138","0.2003","0.4943","188.7510"
"2011_002938_Daedalus_(0.3,512).png","0.2552","0.1079","9.1351","0.0133","0.7854","0.5413","0.3008","0.3125","0.1770","0.5133","193.3055"
"2011_002942_Daedalus_(0.3,512).png","0.2575","0.1113","8.6495","0.0136","0.7860","0.5327","0.3150","0.3198","0.1721","0.6254","187.1817"
"2011_002947_Daedalus_(0.3,512).png","0.3143","0.0553","8.7909","0.0134","0.8151","0.5972","0.2851","0.2962","0.2254","0.5648","178.9536"
"2011_002985_Daedalus_(0.3,512).png","0.1856","0.0797","5.7718","0.0150","0.8058","0.5731","0.2896","0.3013","0.1937","0.5587","188.1632"
"2011_002992_Daedalus_(0.3,512).png","0.2355","0.2100","6.7461","0.0100","0.7969","0.5169","0.3146","0.3242","0.1766","0.6267","181.1375"
"2011_002996_Daedalus_(0.3,512).png","0.3460","0.1042","7.3792","0.0273","0.8176","0.5582","0.3354","0.3459","0.1618","0.5231","202.4839"
"2011_003002_Daedalus_(0.3,512).png","0.3638","0.2234","11.6728","0.0164","0.8502","0.6202","0.2794","0.2923","0.2331","0.5000","175.2110"
"2011_003011_Daedalus_(0.3,512).png","0.2954","0.1862","11.1517","0.0113","0.8334","0.5987","0.2739","0.2840","0.2271","0.5655","178.9190"
"2011_003030_Daedalus_(0.3,512).png","0.2434","0.1781","8.9278","0.0091","0.7941","0.5284","0.3075","0.3171","0.1634","0.6031","185.8938"
"2011_003034_Daedalus_(0.3,512).png","0.0805","0.0949","4.9000","0.0078","0.7112","0.4532","0.3348","0.3371","0.1476","0.6612","183.5211"
"2011_003039_Daedalus_(0.3,512).png","0.2697","0.1339","9.3625","0.0118","0.7710","0.5129","0.3353","0.3350","0.1578","0.6594","186.0381"
"2011_003074_Daedalus_(0.3,512).png","0.1091","0.0000","6.9715","0.0109","0.7781","0.4981","0.3316","0.3380","0.1646","0.6214","204.5967"
"2011_003079_Daedalus_(0.3,512).png","0.3403","0.2869","9.4073","0.0083","0.8188","0.5848","0.3059","0.3151","0.1649","0.6043","178.4384"
"2011_003111_Daedalus_(0.3,512).png","0.2136","0.1492","11.0326","0.0043","0.6996","0.3987","0.3289","0.3285","0.1347","0.7194","195.4617"
"2011_003121_Daedalus_(0.3,512).png","0.3748","0.2312","11.1460","0.0166","0.8146","0.5820","0.2977","0.3104","0.1869","0.4898","189.6380"
"2011_003169_Daedalus_(0.3,512).png","0.2187","0.1032","7.5219","0.0110","0.7726","0.5273","0.3136","0.3202","0.2199","0.4930","188.7409"
"2011_003176_Daedalus_(0.3,512).png","0.3252","0.2108","9.6236","0.0077","0.7615","0.5346","0.2794","0.2966","0.1138","0.5765","187.6905"
"2011_003183_Daedalus_(0.3,512).png","0.4136","0.0903","9.1892","0.0258","0.8354","0.6358","0.2967","0.3062","0.2341","0.5163","175.9706"
