file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi,mad
"2007_002400_NES-pi_(0.2,20,0.001).png",0.8372,0.9446,32.4164,0.5543,0.9905,0.9724,0.0432,0.0421,0.8706,0.2768,30.7455
"2007_002400_NES-pi_(0.3,20,0.001).png",0.6008,0.8354,26.2394,0.3215,0.9648,0.9109,0.1173,0.1115,0.6794,0.3803,64.3894
"2007_002400_NES-ql_(0.001,0.05,0.9,10000).png",0.8591,0.9528,33.1972,0.5861,0.992,0.9771,0.0368,0.0361,0.8884,0.2646,27.4045
"2007_002400_NES-ql_(0.001,0.1,0.9,1000).png",0.5391,0.8025,25.0287,0.2846,0.9536,0.8917,0.1375,0.1302,0.6347,0.4036,68.1381
"2007_002400_NES-ql_(1e-05,0.05,0.9,1000).png",0.7888,0.9266,30.9324,0.4977,0.9868,0.9634,0.0554,0.0538,0.8363,0.2979,37.0228
"2007_002597_NES-pi_(0.1,20,0.001).png",0.5367,0.8221,24.9237,0.3038,0.9533,0.8907,0.1348,0.1282,0.6737,0.3999,65.9975
"2007_002597_NES-pi_(0.2,20,0.001).png",0.8392,0.9515,32.3084,0.5775,0.9903,0.9725,0.0414,0.0406,0.8885,0.2732,26.786
"2007_002597_NES-pi_(0.3,20,0.001).png",0.6086,0.857,25.6253,0.3491,0.9662,0.9159,0.1079,0.1038,0.7233,0.3689,67.0084
"2007_002597_NES-ql_(0.001,0.05,0.9,10000).png",0.8131,0.9423,31.5727,0.5455,0.9882,0.9669,0.0486,0.0476,0.8711,0.286,29.469
"2007_002597_NES-ql_(0.001,0.1,0.9,1000).png",0.5575,0.8334,25.4073,0.3178,0.9568,0.8986,0.1289,0.1224,0.6926,0.3934,62.4163
"2007_002597_NES-ql_(1e-05,0.05,0.9,1000).png",0.8008,0.9377,31.1864,0.5294,0.987,0.9641,0.0525,0.0512,0.862,0.2936,32.0417
"2007_002824_NES-pi_(0.1,20,0.001).png",0.4785,0.7774,25.8954,0.2147,0.9635,0.8714,0.1173,0.1125,0.6592,0.385,77.0572
"2007_002824_NES-pi_(0.2,20,0.001).png",0.7332,0.9037,30.8885,0.3908,0.9872,0.9473,0.0533,0.0523,0.8266,0.2984,51.7198
