file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
"2007_008944_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
"2007_008948_DeepFool_60.png",0.9999974,0.99999946,78.81128,0.99994916,0.99999994,0.9999999,1.0288351e-05,1.3902627e-05,0.99999845,0.018877273
"2007_009446_DeepFool_60.png",0.9999997,0.99999994,79.83338,0.9999987,1.0,1.0,1.534236e-06,3.2097398e-06,1.0000002,0.009105457
"2007_009654_DeepFool_60.png",0.99999934,0.99999994,79.37612,0.9999881,1.0,0.9999997,3.937558e-06,4.881122e-06,0.99999845,0.012265108
"2007_009709_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_000016_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_000318_DeepFool_60.png",0.9999997,1.0,79.81707,0.99999547,0.99999994,1.0,8.928185e-07,2.1930816e-06,1.0000024,0.008143697
"2008_000348_DeepFool_60.png",1.0,1.0,79.98305,1.0000008,1.0,1.0,1.980966e-07,6.536389e-07,0.99999845,0.0047249277
"2008_000359_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_000382_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_000397_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_000491_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2008_000532_DeepFool_60.png",0.9999959,0.99999934,76.11353,0.9999326,0.99999976,0.9999995,1.1299814e-05,1.8650715e-05,1.0000002,0.02194704
"2008_000533_DeepFool_60.png",0.9999967,0.9999995,76.94903,0.9999151,0.99999976,0.9999993,7.4056325e-06,1.4919098e-05,0.99999845,0.016575113
"2008_000536_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_000552_DeepFool_60.png",0.9999309,0.9999892,67.759445,0.99921036,0.9999956,0.99998206,8.921874e-05,0.00012220934,0.99995935,0.04242738
"2008_000559_DeepFool_60.png",0.9999869,0.99999785,73.47131,0.99976087,0.9999991,0.9999973,1.6685612e-05,2.5818546e-05,0.99998665,0.02665695
"2008_000703_DeepFool_60.png",0.99999946,0.9999998,79.67293,0.99997896,0.99999994,0.9999999,7.997187e-06,9.48189e-06,1.0000002,0.01309346
"2008_000793_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_000796_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_000839_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
