file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
2007_002099_PGD_(0.1, 0.005, 20).png,0.68245476,0.8248024,24.72706,0.22012724,0.9721548,0.90407073,0.10213168,0.104935475,0.7322993,0.36928934
2007_002099_PGD_(0.1, 0.01, 10).png,0.6636315,0.81290245,24.623814,0.21093749,0.96846664,0.88856214,0.116057836,0.11611958,0.7064022,0.3849371
2007_002099_PGD_(0.2, 0.01, 20).png,0.43368515,0.65256524,19.122028,0.1105534,0.9173154,0.75818366,0.20273733,0.18959358,0.49893323,0.48400283
2007_002099_PGD_(0.2, 0.02, 10).png,0.41450632,0.63435495,18.992846,0.10397967,0.9087456,0.73893934,0.21483132,0.2001305,0.47402674,0.49730265
2007_002099_PGD_(0.3, 0.015, 20).png,0.3093095,0.5414271,16.04202,0.06890136,0.86932606,0.6582567,0.2468216,0.22657667,0.38651323,0.5447373
2007_002099_PGD_(0.3, 0.03, 10).png,0.29322946,0.5200437,15.942946,0.064698726,0.8577583,0.63879555,0.25691253,0.23691475,0.36182812,0.5581721
2007_002293_PGD_(0.05, 0.0025, 20).png,0.91020316,0.95263606,30.620338,0.49458066,0.993903,0.98321736,0.03005417,0.03720926,0.92593145,0.2480599
2007_002293_PGD_(0.05, 0.005, 10).png,0.9032178,0.9493769,30.529634,0.48574504,0.99316657,0.9805488,0.03510886,0.041810513,0.91632116,0.25838488
2007_002293_PGD_(0.1, 0.005, 20).png,0.7590084,0.8726271,24.810963,0.31160763,0.9787681,0.944939,0.08875287,0.09421906,0.7906868,0.34589627
2007_002293_PGD_(0.1, 0.01, 10).png,0.7456375,0.8653036,24.714632,0.3035832,0.97598857,0.9387197,0.097715065,0.10146209,0.7802067,0.35693106
2007_002293_PGD_(0.2, 0.01, 20).png,0.537668,0.7364006,19.137321,0.17090417,0.935489,0.85715353,0.18622772,0.17755982,0.5994342,0.45638728
2007_002293_PGD_(0.2, 0.02, 10).png,0.5176429,0.721456,19.003654,0.1630705,0.92927617,0.8449271,0.1978352,0.18705036,0.57729363,0.46892554
2007_002293_PGD_(0.3, 0.015, 20).png,0.40068397,0.63191533,15.903784,0.113045715,0.8943831,0.77967083,0.23950092,0.2233146,0.48340327,0.51966465
2007_002293_PGD_(0.3, 0.03, 10).png,0.38348928,0.6155991,15.788241,0.10588817,0.8855741,0.76538616,0.24853401,0.2317809,0.46207955,0.53079206
2007_002344_PGD_(0.05, 0.0025, 20).png,0.9228495,0.9592641,30.675098,0.5016452,0.9942499,0.9818063,0.02647367,0.03177565,0.92325497,0.24322458
2007_002344_PGD_(0.05, 0.005, 10).png,0.9175908,0.95674926,30.5951,0.49394703,0.99366593,0.9795959,0.030051202,0.034937963,0.91497755,0.25019175
2007_002344_PGD_(0.1, 0.005, 20).png,0.7841737,0.88675284,24.899446,0.30812377,0.98032117,0.94339246,0.07214799,0.077778764,0.7973173,0.3275471
2007_002344_PGD_(0.1, 0.01, 10).png,0.7683761,0.87823457,24.802208,0.29809493,0.9779773,0.93599623,0.08220037,0.08602298,0.77641106,0.33960935
2007_002344_PGD_(0.2, 0.01, 20).png,0.5495575,0.74933416,19.326065,0.16182451,0.942157,0.8549468,0.14534588,0.14473338,0.6011297,0.42029598
2007_002344_PGD_(0.2, 0.02, 10).png,0.5254807,0.7315499,19.196903,0.15188529,0.9356978,0.84010357,0.1561407,0.15444057,0.57659596,0.43197852
2007_002344_PGD_(0.3, 0.015, 20).png,0.39378008,0.6355554,16.152092,0.10112379,0.90312284,0.7772489,0.18770973,0.18331547,0.4875902,0.47416663
2007_002344_PGD_(0.3, 0.03, 10).png,0.36894575,0.61450785,16.026073,0.09424881,0.89312226,0.7545608,0.20447947,0.19675955,0.46250507,0.4928507
2007_002400_PGD_(0.05, 0.0025, 20).png,0.9194877,0.95711726,30.586206,0.4937625,0.99457765,0.9842584,0.025616167,0.030484801,0.9207543,0.23917386
2007_002400_PGD_(0.05, 0.005, 10).png,0.91368264,0.95432806,30.504204,0.48563462,0.9936867,0.98172957,0.030665752,0.034678392,0.9102782,0.24933387
2007_002400_PGD_(0.1, 0.005, 20).png,0.7731922,0.8781576,24.698357,0.30058223,0.98040295,0.94847023,0.0755608,0.08034367,0.786973,0.32861978
2007_002400_PGD_(0.1, 0.01, 10).png,0.7594423,0.87025744,24.594995,0.2910393,0.9773499,0.9417282,0.08509285,0.08833394,0.7669244,0.34046343
2007_002400_PGD_(0.2, 0.01, 20).png,0.53725475,0.7289994,18.858524,0.15492602,0.93740463,0.8612519,0.16655198,0.16122565,0.58072245,0.43764943
2007_002400_PGD_(0.2, 0.02, 10).png,0.51470655,0.71092933,18.72025,0.14522074,0.93054765,0.8474208,0.17956692,0.17245473,0.552379,0.45116395
2007_002400_PGD_(0.3, 0.015, 20).png,0.38701582,0.6090792,15.586432,0.095719844,0.89478415,0.7830296,0.2206284,0.20888637,0.4576569,0.5039455
2007_002400_PGD_(0.3, 0.03, 10).png,0.36740136,0.5869822,15.482967,0.08850603,0.8854497,0.76469004,0.23508947,0.22164887,0.4343418,0.52143085
2007_002597_PGD_(0.05, 0.0025, 20).png,0.92513424,0.96102005,30.618275,0.51490426,0.9943287,0.9833451,0.025170961,0.030273762,0.92842144,0.23710565
2007_002597_PGD_(0.05, 0.005, 10).png,0.92063123,0.9589866,30.55445,0.5083705,0.99372596,0.9817582,0.028259633,0.03318467,0.92292565,0.24382734
2007_002597_PGD_(0.1, 0.005, 20).png,0.79180056,0.891301,24.849293,0.32540375,0.9805415,0.9492214,0.07177897,0.077262744,0.81315625,0.32202277
2007_002597_PGD_(0.1, 0.01, 10).png,0.7771136,0.8838703,24.734486,0.31622833,0.97807646,0.94309205,0.0808022,0.084851965,0.8002818,0.3336932
2007_002597_PGD_(0.2, 0.01, 20).png,0.5650396,0.758233,19.165636,0.17813835,0.94205266,0.8715262,0.15046497,0.148189,0.6364213,0.41964164
2007_002597_PGD_(0.2, 0.02, 10).png,0.54580534,0.74474365,19.043493,0.17032583,0.9364359,0.8588978,0.15969679,0.15633072,0.6155804,0.4296674
2007_002597_PGD_(0.3, 0.015, 20).png,0.4198949,0.65338516,15.97329,0.11750798,0.90359026,0.7979066,0.20042965,0.19166166,0.5273156,0.47983223
2007_002597_PGD_(0.3, 0.03, 10).png,0.39903453,0.6332299,15.857526,0.10918702,0.895257,0.7819202,0.20961276,0.19955292,0.50538313,0.49035445
2007_002824_PGD_(0.05, 0.0025, 20).png,0.8763861,0.9350477,30.90224,0.35549235,0.99349993,0.97435033,0.028936408,0.03396507,0.9046033,0.25037122
2007_002824_PGD_(0.05, 0.005, 10).png,0.8671519,0.93068933,30.836021,0.34714395,0.9925741,0.9704445,0.03337377,0.03798106,0.8944018,0.2599784
2007_002824_PGD_(0.1, 0.005, 20).png,0.6731009,0.82708645,25.225243,0.18886073,0.97819,0.91979045,0.07958276,0.08420391,0.76165193,0.3378628
2007_002824_PGD_(0.1, 0.01, 10).png,0.653616,0.81580704,25.124672,0.18086371,0.97531587,0.9080997,0.091425814,0.09383476,0.7391947,0.3525476
2007_002824_PGD_(0.2, 0.01, 20).png,0.38407508,0.6371755,19.387604,0.08814268,0.9300878,0.7963591,0.16948496,0.1636643,0.5398365,0.44549894
2007_002824_PGD_(0.2, 0.02, 10).png,0.36044025,0.6139191,19.230438,0.081518024,0.92110187,0.77069587,0.18491113,0.17699811,0.51104826,0.4621073
2007_002824_PGD_(0.3, 0.015, 20).png,0.23581184,0.49576226,15.9363985,0.051388383,0.8746858,0.68296224,0.22365262,0.21176669,0.40497997,0.5136251
2007_002824_PGD_(0.3, 0.03, 10).png,0.21976091,0.47394192,15.773527,0.04713543,0.8608938,0.6570213,0.23498076,0.22209051,0.3787876,0.5297976
2007_002852_PGD_(0.05, 0.0025, 20).png,0.94047856,0.9691949,30.586601,0.5521073,0.9945881,0.98484546,0.021519914,0.025883732,0.9260344,0.2276744
2007_002852_PGD_(0.05, 0.005, 10).png,0.93738365,0.967612,30.536934,0.5483521,0.9941608,0.9839908,0.023086445,0.027591256,0.9209162,0.23167323
2007_002852_PGD_(0.1, 0.005, 20).png,0.826423,0.9097653,24.781528,0.35729513,0.98202956,0.9551293,0.058590896,0.06498695,0.8114273,0.30446228
2007_002852_PGD_(0.1, 0.01, 10).png,0.8127549,0.9023549,24.66639,0.34713915,0.98018086,0.9501014,0.06503066,0.07079028,0.7919231,0.31365696
2007_002852_PGD_(0.2, 0.01, 20).png,0.60468465,0.7793245,19.079813,0.19272804,0.9472072,0.8825982,0.12776195,0.1305482,0.62532586,0.39814502
2007_002852_PGD_(0.2, 0.02, 10).png,0.5831832,0.7641513,18.951357,0.18281187,0.94153565,0.869887,0.1395596,0.14047202,0.60060835,0.41009018
2007_002852_PGD_(0.3, 0.015, 20).png,0.44948068,0.6683232,15.912276,0.12135997,0.9118125,0.81488895,0.17673475,0.17466663,0.5074923,0.45830724
2007_002852_PGD_(0.3, 0.03, 10).png,0.426788,0.6467836,15.814812,0.11367338,0.9046437,0.8014017,0.18670201,0.18338233,0.48877484,0.4700732
2007_002953_PGD_(0.05, 0.0025, 20).png,0.91213197,0.9608018,30.783684,0.5436541,0.9945378,0.9838244,0.027077701,0.034353945,0.9315724,0.2411827
2007_002953_PGD_(0.05, 0.005, 10).png,0.9056072,0.95839334,30.713308,0.53755933,0.9938371,0.98168635,0.030302005,0.03748997,0.9280068,0.2485464
2007_002953_PGD_(0.1, 0.005, 20).png,0.7751441,0.8957874,25.141687,0.36518446,0.98094463,0.9497171,0.07550998,0.083945416,0.822804,0.32821602
2007_002953_PGD_(0.1, 0.01, 10).png,0.7617143,0.8894606,25.05002,0.35784087,0.97862005,0.94419265,0.08487564,0.091331065,0.8074408,0.3400435
2007_002953_PGD_(0.2, 0.01, 20).png,0.5793007,0.78370255,19.656115,0.21686569,0.944509,0.87544405,0.157829,0.1565485,0.6425371,0.42869008
2007_002953_PGD_(0.2, 0.02, 10).png,0.5594715,0.7692764,19.50977,0.20855016,0.938186,0.86047065,0.17226109,0.16833211,0.616955,0.44391093
2007_002953_PGD_(0.3, 0.015, 20).png,0.45362687,0.69287354,16.523586,0.14862758,0.9063854,0.80581176,0.21037678,0.20125082,0.5268005,0.49184328
2007_002953_PGD_(0.3, 0.03, 10).png,0.43404052,0.67626375,16.37523,0.14138149,0.89761204,0.7886573,0.22206844,0.21030624,0.5050368,0.50516564
2007_003118_PGD_(0.05, 0.0025, 20).png,0.92775434,0.96002847,30.631487,0.50988936,0.9951011,0.9832641,0.022490412,0.029840376,0.928104,0.23184377
2007_003118_PGD_(0.05, 0.005, 10).png,0.92245245,0.9577705,30.551075,0.50073344,0.99456435,0.9810304,0.025110913,0.032876853,0.92166966,0.2380008
2007_003118_PGD_(0.1, 0.005, 20).png,0.7878317,0.8863364,24.777315,0.31644946,0.98282874,0.94608593,0.06352721,0.074264035,0.80640775,0.31471083
2007_003118_PGD_(0.1, 0.01, 10).png,0.7735309,0.8794029,24.671722,0.30588722,0.9808972,0.94118965,0.07007498,0.080121234,0.7919065,0.3220867
2007_003118_PGD_(0.2, 0.01, 20).png,0.5401455,0.74212533,18.95269,0.16873933,0.94707185,0.8585856,0.13837487,0.1420738,0.61775196,0.41295782
2007_003118_PGD_(0.2, 0.02, 10).png,0.5184916,0.72713584,18.827435,0.15947533,0.9417451,0.84639865,0.14895931,0.1510431,0.59360856,0.42394638
2007_003118_PGD_(0.3, 0.015, 20).png,0.38406053,0.62853456,15.672341,0.109028466,0.91004,0.7806314,0.18602833,0.18227375,0.5014106,0.47259542
2007_003118_PGD_(0.3, 0.03, 10).png,0.36012125,0.6056313,15.552717,0.099844955,0.9018419,0.7615732,0.19907404,0.19297826,0.48133343,0.486112
2007_003137_PGD_(0.05, 0.0025, 20).png,0.9639602,0.98019475,30.585098,0.60566854,0.9955605,0.9876941,0.01913481,0.025067426,0.935261,0.22018978
2007_003137_PGD_(0.05, 0.005, 10).png,0.9612984,0.97909266,30.507334,0.5995898,0.99528104,0.98667926,0.021161243,0.027045911,0.9298432,0.22511925
2007_003137_PGD_(0.1, 0.005, 20).png,0.8920829,0.94284576,24.8962,0.4220215,0.98522496,0.9630718,0.05297081,0.061528306,0.8298343,0.29537958
2007_003137_PGD_(0.1, 0.01, 10).png,0.88340324,0.93874663,24.778233,0.41405678,0.9842595,0.95918846,0.057874437,0.06602702,0.8173411,0.30195102
2007_003137_PGD_(0.2, 0.01, 20).png,0.731854,0.8562239,19.211695,0.25174662,0.95881635,0.9053565,0.11098414,0.11767239,0.6562271,0.37931857
2007_003137_PGD_(0.2, 0.02, 10).png,0.7120275,0.8450214,19.06901,0.24201073,0.9530288,0.89478964,0.12302913,0.12750928,0.6339379,0.3912999
2007_003137_PGD_(0.3, 0.015, 20).png,0.59106225,0.7691482,15.974221,0.17019989,0.93003273,0.8475489,0.15631735,0.1588258,0.5460311,0.4335827
2007_003137_PGD_(0.3, 0.03, 10).png,0.56828135,0.7537958,15.842855,0.16111095,0.9232448,0.83261025,0.16770434,0.16792427,0.5242186,0.4452962
2007_003191_PGD_(0.05, 0.0025, 20).png,0.9211629,0.95962125,30.713835,0.508763,0.9948644,0.9833984,0.021515869,0.029052388,0.9320268,0.22825685
2007_003191_PGD_(0.05, 0.005, 10).png,0.91478175,0.9570801,30.614653,0.4998441,0.9941093,0.9808504,0.024564903,0.032150146,0.9239761,0.23588122
2007_003191_PGD_(0.1, 0.005, 20).png,0.7743018,0.8844609,24.82998,0.3142325,0.9820942,0.94682634,0.061977208,0.07332959,0.8135406,0.3098929
2007_003191_PGD_(0.1, 0.01, 10).png,0.7594688,0.8775158,24.703856,0.30364892,0.9800159,0.94048303,0.06947536,0.07978475,0.79720783,0.31909403
2007_003191_PGD_(0.2, 0.01, 20).png,0.52505183,0.7393563,18.978994,0.16895902,0.9440952,0.8571179,0.13786842,0.14230922,0.62450147,0.40710968
2007_003191_PGD_(0.2, 0.02, 10).png,0.5041758,0.72560096,18.83801,0.16019553,0.9366608,0.8421025,0.14927094,0.15135248,0.6017582,0.4190652
2007_003191_PGD_(0.3, 0.015, 20).png,0.37458694,0.6285951,15.634438,0.11019282,0.9049851,0.7739907,0.18789706,0.1840058,0.50371087,0.46807048
2007_003191_PGD_(0.3, 0.03, 10).png,0.35501352,0.6093901,15.509647,0.10156731,0.8940767,0.7528982,0.2016254,0.1951524,0.48291877,0.48278567
2007_003251_PGD_(0.05, 0.0025, 20).png,0.929478,0.96239346,30.724312,0.5383812,0.9948924,0.9836153,0.026868122,0.032904893,0.92029727,0.24236517
2007_003251_PGD_(0.05, 0.005, 10).png,0.92461103,0.9602358,30.64871,0.53173304,0.9942675,0.9817125,0.029273206,0.035450444,0.9145964,0.24831435
2007_003251_PGD_(0.1, 0.005, 20).png,0.80368644,0.89649457,24.928825,0.3520997,0.98175204,0.94877696,0.07541053,0.08215012,0.7957603,0.3303988
2007_003251_PGD_(0.1, 0.01, 10).png,0.7916692,0.8899,24.819626,0.34203646,0.9799325,0.942962,0.08357789,0.089122795,0.7768387,0.34064224
2007_003251_PGD_(0.2, 0.01, 20).png,0.5935423,0.77076674,19.163725,0.19537406,0.9446049,0.86305326,0.16399738,0.16050854,0.59509784,0.44077823
2007_003251_PGD_(0.2, 0.02, 10).png,0.57293683,0.7549801,19.004978,0.1842055,0.9374835,0.8495153,0.177275,0.17155367,0.5671577,0.45553854
2007_003251_PGD_(0.3, 0.015, 20).png,0.45059362,0.66478705,15.859335,0.12437853,0.90325403,0.78170097,0.21904051,0.20779498,0.46978796,0.51223636
2007_003251_PGD_(0.3, 0.03, 10).png,0.4304903,0.6461758,15.734025,0.11704377,0.8953786,0.7687463,0.23101972,0.21791965,0.45067912,0.5266778
2007_003349_PGD_(0.05, 0.0025, 20).png,0.94985527,0.97213316,30.693018,0.56957746,0.9953117,0.9877599,0.01987811,0.026346788,0.93490964,0.22551136
2007_003349_PGD_(0.05, 0.005, 10).png,0.9465676,0.9707765,30.613739,0.5624001,0.9950089,0.98634475,0.022043552,0.028644826,0.9274876,0.23079056
2007_003349_PGD_(0.1, 0.005, 20).png,0.8473065,0.91831297,24.81958,0.37741065,0.9841323,0.96101254,0.056634974,0.06629048,0.8239655,0.3047505
2007_003349_PGD_(0.1, 0.01, 10).png,0.8352954,0.9125202,24.703785,0.36671856,0.9819957,0.9561329,0.063103616,0.072454765,0.8101773,0.31358033
2007_003349_PGD_(0.2, 0.01, 20).png,0.6443196,0.80379266,18.972807,0.21274258,0.9507741,0.8930144,0.12810981,0.13311943,0.636173,0.40132457
