file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi,mad
"2010_004681_SimBA_(0.3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0,0.0
"2010_004681_SimBA_(3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0,0.0
"2010_004681_SimBA_(3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0,0.0
"2010_004681_SimBA_(30, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0,0.0
"2010_004681_SimBA_(30, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0,0.0
"2010_004757_SimBA-DCT_(0.3, 100).png",0.9985653,0.99847835,49.877235,0.9829799000000001,0.99988014,0.9995451,0.0007475325,0.0009115539,0.9966684000000001,0.09752988,0.0
"2010_004757_SimBA-DCT_(0.3, 500).png",0.998783,0.99882174,50.631107,0.9846809000000001,0.9998834999999999,0.9995698000000001,0.0007045556599999999,0.0008083943400000001,0.99694306,0.09593801,0.0
"2010_004757_SimBA-DCT_(3, 100).png",0.9926110999999999,0.9872405000000001,40.940228000000005,0.93419826,0.9996999,0.99760896,0.00352739,0.0048718094,0.9809674999999999,0.14676670000000003,1.478001773355092
"2010_004757_SimBA-DCT_(3, 500).png",0.99567235,0.9937716999999999,44.50882,0.891581,0.9991726000000001,0.99611616,0.0058754124,0.007645285999999999,0.9757679,0.16565089,1.3520800472466377
"2010_004757_SimBA-DCT_(30, 100).png",0.96109957,0.9200513000000001,29.469631,0.44000617,0.98125386,0.915373,0.069590494,0.09892103,0.7000454,0.333512,76.61056457356337
"2010_004757_SimBA-DCT_(30, 500).png",0.9291288000000001,0.91227186,29.609029999999997,0.57735336,0.9971612,0.9602226999999999,0.06057219,0.07423057400000001,0.7683731,0.30533552,37.09896470715475
"2010_004757_SimBA_(0.3, 100).png",0.99874365,0.99976265,52.0681,0.9909541999999999,0.9999643,0.99987614,0.0021427807,0.0034813276,0.9994995999999999,0.08174585,0.0
"2010_004757_SimBA_(0.3, 500).png",0.9947050999999999,0.9990216999999999,45.44381,0.9667886999999998,0.9998709000000001,0.9995385,0.0038521690000000003,0.0064662457,0.9978360000000001,0.110442325,0.0
"2010_004757_SimBA_(3, 100).png",0.99754715,0.9992489999999999,44.39998,0.98150045,0.9998385000000001,0.99953496,0.009267456,0.009253658,0.99811155,0.11939449999999999,19.244335010842704
"2010_004757_SimBA_(3, 500).png",0.99479556,0.9982037,41.186023999999996,0.96175945,0.9997011999999998,0.99881613,0.014683043,0.014622172,0.9954619,0.14588724,27.660670715232776
"2010_004757_SimBA_(30, 100).png",0.9979474,0.9994030999999999,45.237907,0.9840298000000001,0.9998895000000001,0.99969,0.0080658635,0.008131889,0.99823767,0.11085932,17.595127933139956
"2010_004757_SimBA_(30, 500).png",0.99347734,0.9979223,40.535872999999995,0.95227253,0.9996414,0.9987728000000001,0.014453396,0.014720219,0.9946511999999998,0.14837743,28.08856954189363
"2010_005055_SimBA-DCT_(0.3, 100).png",0.99887633,0.9988364,50.294136,0.9812098,0.9998278,0.9994646999999999,0.0009950825,0.0011003532000000002,0.9951304,0.10510629,1.8803775612260403
"2010_005055_SimBA-DCT_(0.3, 500).png",0.9965107,0.9951575999999999,44.19607,0.9397576999999999,0.99936974,0.99807847,0.0036312258000000004,0.0042572157,0.9811646,0.14544344,9.203255298193268
"2010_005055_SimBA-DCT_(3, 100).png",0.9614659999999999,0.94510335,32.878372,0.70689535,0.99306417,0.9806386999999999,0.030362329,0.036548167,0.8341543,0.2594604,40.91103812190281
"2010_005055_SimBA-DCT_(3, 500).png",0.9250743,0.8933859000000001,29.366056,0.5497517,0.98176026,0.9551048000000001,0.07124383,0.080704175,0.6921943,0.33085248,64.27297922060008
"2010_005055_SimBA-DCT_(30, 100).png",0.75709796,0.7310579,21.871567000000002,0.382212,0.9602436,0.8866091,0.13822379999999998,0.13654186,0.47278820000000005,0.42020848,69.01401196352234
"2010_005055_SimBA-DCT_(30, 500).png",0.7878129,0.7693558000000001,23.309010999999998,0.23962125,0.92643756,0.8070956,0.21890515,0.22178377,0.36186266,0.5047643,91.9853143134398
"2010_005055_SimBA_(0.3, 100).png",0.99902934,0.9997983,52.27105,0.993064,0.9999687,0.9999290000000001,0.0021738745000000003,0.0032847014000000003,0.99954826,0.08028287,0.5371869911325049
"2010_005055_SimBA_(0.3, 500).png",0.99530673,0.9990989,45.16095,0.9646383,0.99985665,0.99954504,0.004885645,0.007165458,0.99715984,0.119237274,12.741434278143965
"2010_005055_SimBA_(3, 100).png",0.9980791999999999,0.9991193000000002,44.973503,0.9831733,0.99977493,0.9997785,0.013287505,0.011800503,0.9982688,0.13213581,29.570636722135365
"2010_005055_SimBA_(3, 500).png",0.99086565,0.9963383,38.002914000000004,0.92750454,0.99915624,0.99811536,0.025526589,0.0234173,0.99045503,0.18724509,47.99358018560377
"2010_005055_SimBA_(30, 100).png",0.99779713,0.99890137,43.798683000000004,0.9818246999999999,0.9997333,0.99952203,0.011511918000000001,0.010772171,0.9984765999999999,0.12742111,24.977529570752846
"2010_005055_SimBA_(30, 500).png",0.99144316,0.99653697,38.078552,0.9239290000000001,0.99903655,0.9978971,0.026270152999999997,0.023985628,0.9828631999999999,0.188539,50.19580171676382
"2010_005082_SimBA-DCT_(0.3, 100).png",0.99832505,0.99790466,49.583046,0.9767798000000001,0.9998345999999999,0.9994508,0.0008757254,0.0010944651,0.99581844,0.103658475,0.41873675722175
"2010_005082_SimBA-DCT_(0.3, 500).png",0.9980186,0.99745405,48.766296000000004,0.97172344,0.9997957000000001,0.999287,0.0011238765,0.0013795404999999998,0.9946492,0.10977101,0.827817239192383
"2010_005082_SimBA-DCT_(3, 100).png",0.9600346,0.92609733,32.982665999999995,0.65771794,0.9928309000000001,0.9772423000000001,0.02934389,0.039354637000000005,0.8581216,0.25961897,50.336954738100275
"2010_005082_SimBA-DCT_(3, 500).png",0.96466917,0.93000257,33.086467999999996,0.7057439,0.99382645,0.98203176,0.025338938,0.03408314,0.8767581,0.24746083,42.16054319781603
"2010_005082_SimBA-DCT_(30, 100).png",0.9244741,0.8634257,26.473647999999997,0.6540038,0.98084795,0.96350354,0.03400899,0.055491135,0.75977266,0.29273665,49.706095650261084
"2010_005082_SimBA-DCT_(30, 500).png",0.8877562,0.8843316999999999,29.428873,0.44789204,0.99567485,0.94806445,0.06850545,0.07225817,0.7393824999999999,0.32650745,37.254444663633336
"2010_005082_SimBA_(0.3, 100).png",0.99848664,0.99968684,51.31578,0.98853403,0.9999548,0.99986213,0.002436535,0.0036598273999999997,0.99927175,0.08486321599999999,2.6119390063740093
"2010_005082_SimBA_(0.3, 500).png",0.9960558,0.9991399999999999,47.2022,0.9755511,0.9999062,0.9997763000000001,0.003233002,0.005118014000000001,0.9987388,0.103194274,5.948143154021027
"2010_005082_SimBA_(3, 100).png",0.99721473,0.9990046,44.051453,0.9739222,0.9998408000000001,0.9995054,0.009494759,0.009778108,0.996827,0.12565108,22.39297594245648
"2010_005082_SimBA_(3, 500).png",0.9962963,0.9986018,43.758312,0.97100496,0.9998231,0.9995146999999999,0.008828055999999999,0.009840411,0.9971540000000001,0.12599432,21.963945305150535
"2010_005082_SimBA_(30, 100).png",0.9973973,0.9990885,45.04586,0.97996753,0.99986184,0.9996261999999999,0.007939585,0.008377486,0.9976925999999999,0.11533293,7.733227468298852
"2010_005082_SimBA_(30, 500).png",0.99294686,0.9970435999999999,40.8374,0.9486593000000001,0.99960375,0.9989957,0.014332845,0.014869937,0.99511886,0.15200731,35.021721231565465
"2010_005483_SimBA-DCT_(0.3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0,0.0
"2010_005483_SimBA-DCT_(0.3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0,0.0
"2010_005483_SimBA-DCT_(3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0,0.0
"2010_005483_SimBA-DCT_(3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0,0.0
"2010_005483_SimBA-DCT_(30, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0,0.0
"2010_005483_SimBA-DCT_(30, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0,0.0
"2010_005483_SimBA_(0.3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0,0.0
"2010_005483_SimBA_(0.3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0,0.0
"2010_005483_SimBA_(3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0,0.0
"2010_005483_SimBA_(3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0,0.0
"2010_005483_SimBA_(30, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0,0.0
"2010_005483_SimBA_(30, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0,0.0
"2010_005592_SimBA-DCT_(0.3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002000000001,0.0,0.0
"2010_005592_SimBA-DCT_(0.3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002000000001,0.0,0.0
"2010_005592_SimBA-DCT_(3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002000000001,0.0,0.0
"2010_005592_SimBA-DCT_(3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002000000001,0.0,0.0
"2010_005592_SimBA-DCT_(30, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002000000001,0.0,0.0
"2010_005592_SimBA-DCT_(30, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002000000001,0.0,0.0
"2010_005592_SimBA_(0.3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002000000001,0.0,0.0
"2010_005592_SimBA_(0.3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002000000001,0.0,0.0
"2010_005592_SimBA_(3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002000000001,0.0,0.0
"2010_005592_SimBA_(3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002000000001,0.0,0.0
"2010_005592_SimBA_(30, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002000000001,0.0,0.0
"2010_005592_SimBA_(30, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002000000001,0.0,0.0
"2010_005762_SimBA-DCT_(0.3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005762_SimBA-DCT_(0.3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005762_SimBA-DCT_(3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005762_SimBA-DCT_(3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005762_SimBA-DCT_(30, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005762_SimBA-DCT_(30, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005762_SimBA_(0.3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005762_SimBA_(0.3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005762_SimBA_(3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005762_SimBA_(3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005762_SimBA_(30, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005762_SimBA_(30, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005932_SimBA-DCT_(0.3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005932_SimBA-DCT_(0.3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005932_SimBA-DCT_(3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005932_SimBA-DCT_(3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005932_SimBA-DCT_(30, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005932_SimBA-DCT_(30, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005932_SimBA_(0.3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005932_SimBA_(0.3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005932_SimBA_(3, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005932_SimBA_(3, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005932_SimBA_(30, 100).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005932_SimBA_(30, 500).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0,0.0
"2010_005973_SimBA-DCT_(0.3, 100).png",0.9986741,0.9987709000000001,50.920357,0.9849495,0.9998949,0.9995813,0.00063073495,0.0007840610300000001,0.9963109,0.09476793,1.2969899959506657
"2010_005973_SimBA-DCT_(0.3, 500).png",0.9970511000000001,0.996468,46.309090000000005,0.9624056999999999,0.99969053,0.9988767,0.001629988,0.0021289936,0.9896794,0.120942675,3.0357441556873104
"2010_005973_SimBA-DCT_(3, 100).png",0.9645244000000001,0.9492806,34.136246,0.7552034000000001,0.9959865999999999,0.9853944,0.018094962,0.022643358,0.8842376000000001,0.23000298,30.791699869071348
"2010_005973_SimBA-DCT_(3, 500).png",0.96094537,0.9433549999999999,33.781216,0.75057447,0.9957591999999998,0.9850308000000001,0.018691782,0.024570052000000002,0.8822295,0.23051667,28.92652646737097
"2010_005973_SimBA-DCT_(30, 100).png",0.8648831,0.8219597,26.540221999999996,0.29658496,0.95818627,0.8736995999999999,0.1202131,0.13514858,0.53315496,0.3948704,74.92951518702439
