file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
2007_000042_NES-pi_(0.1,20,0.001).png,0.65857875,0.8822385,25.75183,0.4286934,0.9647295,0.9089635,0.11352274,0.108794644,0.7187433,0.37678036
2007_000042_NES-pi_(0.2,20,0.001).png,0.84486455,0.9557747,32.36942,0.6276826,0.9891406,0.9682375,0.046862997,0.04595041,0.8824157,0.28364637
2007_000042_NES-pi_(0.3,20,0.001).png,0.6590988,0.8830824,25.734768,0.43175784,0.9661791,0.90980613,0.10909117,0.10515827,0.7218294,0.3720607
2007_000042_NES-ql_(0.001,0.05,0.9,10000).png,0.8603554,0.96116704,33.057045,0.64918184,0.99053854,0.9714161,0.04214735,0.041161533,0.89516014,0.27491117
2007_000042_NES-ql_(0.001,0.1,0.9,1000).png,0.60937095,0.86431456,25.678976,0.39918664,0.95655584,0.8920489,0.12980664,0.12345568,0.6812591,0.39682817
2007_000042_NES-ql_(1e-05,0.05,0.9,1000).png,0.80647516,0.9440295,31.16314,0.5858775,0.98547286,0.9587695,0.058585957,0.057155143,0.85296464,0.30438128
2007_000170_NES-pi_(0.1,20,0.001).png,0.12679872,0.36463484,10.387903,0.05709181,0.80097973,0.58724445,0.26575702,0.25693494,0.26622823,0.5981719
2007_000170_NES-pi_(0.2,20,0.001).png,0.7792021,0.91918796,32.177856,0.48706427,0.9883446,0.95966923,0.054631237,0.052767556,0.85171056,0.30203164
2007_000170_NES-pi_(0.3,20,0.001).png,0.5258037,0.7855999,26.094414,0.2764569,0.95931196,0.8803213,0.13388215,0.12604523,0.65120816,0.40795752
2007_000170_NES-ql_(0.001,0.05,0.9,10000).png,0.8087155,0.9316567,33.059135,0.5223711,0.9904002,0.9664872,0.046890326,0.045464385,0.8745745,0.28828037
2007_000170_NES-ql_(0.001,0.1,0.9,1000).png,0.46847266,0.74980664,25.344782,0.24587125,0.9485451,0.8567924,0.15708385,0.14712757,0.59960645,0.43534878
2007_000170_NES-ql_(1e-05,0.05,0.9,1000).png,0.7333534,0.9000988,31.088865,0.4428864,0.98495036,0.9497465,0.06699289,0.06423454,0.82252854,0.32234946
2007_000250_NES-pi_(0.1,20,0.001).png,0.4892815,0.76204383,26.231339,0.24190442,0.9583551,0.84772736,0.14799213,0.13807072,0.64279836,0.42339152
2007_000250_NES-pi_(0.2,20,0.001).png,0.748911,0.90554637,31.927727,0.4291032,0.98785794,0.9434469,0.061259445,0.059276026,0.84481555,0.31298178
2007_000250_NES-pi_(0.3,20,0.001).png,0.47646052,0.75550383,26.015291,0.23454267,0.9560013,0.8419151,0.15229326,0.14224784,0.63193774,0.42855504
2007_000250_NES-ql_(0.001,0.05,0.9,10000).png,0.7581586,0.9100884,32.305103,0.44023323,0.9883809,0.94708145,0.059077132,0.057046127,0.8522863,0.31017813
2007_000250_NES-ql_(0.001,0.1,0.9,1000).png,0.41229925,0.71032035,24.771727,0.20283209,0.94145244,0.807416,0.17871252,0.16553615,0.5792476,0.4579742
2007_000250_NES-ql_(1e-05,0.05,0.9,1000).png,0.6958779,0.88216156,30.841158,0.38713908,0.9840156,0.9294962,0.07623357,0.072884634,0.8108047,0.3357606
2007_000346_NES-pi_(0.1,20,0.001).png,0.55587566,0.81308734,26.187918,0.30799505,0.9626632,0.8992451,0.121750265,0.11654802,0.67867565,0.38813806
2007_000346_NES-pi_(0.2,20,0.001).png,0.8136303,0.9366338,32.52067,0.53636235,0.989949,0.9682468,0.044597372,0.04446769,0.87386435,0.28094798
2007_000346_NES-pi_(0.3,20,0.001).png,0.52979004,0.799005,25.617172,0.29012758,0.95765764,0.8893279,0.13126172,0.1252891,0.65414304,0.39888495
2007_000346_NES-ql_(0.001,0.05,0.9,10000).png,0.8284081,0.9425375,32.995377,0.55824786,0.9910092,0.97147745,0.040430136,0.040373854,0.8839799,0.27309006
2007_000346_NES-ql_(0.001,0.1,0.9,1000).png,0.5026626,0.7830429,25.22914,0.27624545,0.9529983,0.877497,0.14210512,0.13503127,0.63394415,0.41157576
2007_000346_NES-ql_(1e-05,0.05,0.9,1000).png,0.75829566,0.915658,31.026175,0.47936508,0.9858829,0.9565803,0.05835285,0.057560217,0.8362869,0.3045337
2007_000549_NES-pi_(0.1,20,0.001).png,0.58847916,0.83056206,25.835188,0.3024403,0.9670257,0.89322346,0.11125051,0.10930311,0.6703435,0.37736452
2007_000549_NES-pi_(0.2,20,0.001).png,0.8119283,0.938008,32.44804,0.52514696,0.98986346,0.96568495,0.044560555,0.044512097,0.8675873,0.281953
2007_000549_NES-pi_(0.3,20,0.001).png,0.5863526,0.83274144,26.492395,0.30893445,0.9663851,0.8973458,0.11015695,0.10683298,0.68044233,0.37739408
2007_000549_NES-ql_(0.001,0.05,0.9,10000).png,0.8354382,0.945945,33.269962,0.5562619,0.9914019,0.97055227,0.038808413,0.038735155,0.88534445,0.26997766
2007_000549_NES-ql_(0.001,0.1,0.9,1000).png,0.5396251,0.80356693,25.659313,0.275842,0.9576548,0.8773661,0.12956512,0.123907596,0.6379173,0.40043658
2007_000549_NES-ql_(1e-05,0.05,0.9,1000).png,0.78424525,0.92573214,31.671362,0.4901537,0.98746884,0.95911765,0.053259242,0.05269592,0.84821653,0.29667485
2007_000876_NES-pi_(0.1,20,0.001).png,0.5173218,0.8449637,26.086895,0.3099974,0.970184,0.9083921,0.09511932,0.09606103,0.72267395,0.3567252
2007_000876_NES-pi_(0.2,20,0.001).png,0.7571782,0.94230604,31.751396,0.5229247,0.9901769,0.9670454,0.039944172,0.04165595,0.8781428,0.27236483
