file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
"2010_004676_GAP_(i, u, 5).png",0.8709652,0.9848428,35.053665,0.5307273,0.9999569,0.9998689,0.00046279593,0.009023139,0.998094,0.0719459
"2010_004676_GAP_(u, t, 10).png",0.79846305,0.9281851,31.105255,0.41894305,0.98813707,0.9479794,0.07005214,0.071742035,0.8029077,0.31551883
"2010_004676_GAP_(u, t, 20).png",0.543913,0.779703,24.423397,0.19878115,0.94826096,0.8347928,0.1746369,0.17580117,0.5481014,0.43975675
"2010_004676_GAP_(u, t, 30).png",0.41446364,0.71173763,21.3642,0.14758383,0.936933,0.78499156,0.20624216,0.2057842,0.46465483,0.4785113
"2010_004676_GAP_(u, t, 5).png",0.93341005,0.9808786,36.73445,0.662443,0.99684864,0.98608035,0.02169199,0.023278426,0.9415563,0.22269727
"2010_004681_GAP_(i, u, 10).png",0.66334105,0.9214407,29.691717,0.34466448,0.9992044,0.99661267,0.012207688,0.05166477,0.78587,0.17231043
"2010_004681_GAP_(i, u, 20).png",0.36366957,0.8250779,23.819973,0.2100416,0.99727505,0.99120164,0.019018007,0.08067453,0.67805886,0.20663545
"2010_004681_GAP_(i, u, 30).png",0.24912696,0.7725286,20.548609,0.17326686,0.9884706,0.9817278,0.015506852,0.08030227,0.55666965,0.2932095
"2010_004681_GAP_(i, u, 5).png",0.8611053,0.9830784,35.070415,0.4942043,0.9999552,0.9998499,0.00046053933,0.008350684,0.9975626,0.07087765
"2010_004681_GAP_(u, t, 10).png",0.78389144,0.9154052,31.104582,0.37571317,0.98857045,0.9490264,0.0691722,0.07079382,0.80953836,0.31639674
"2010_004681_GAP_(u, t, 20).png",0.50365424,0.7434151,24.426659,0.16393773,0.9516287,0.8394692,0.17164,0.17368995,0.55770767,0.43622804
"2010_004681_GAP_(u, t, 30).png",0.36808968,0.6723646,21.39966,0.120170474,0.9418531,0.79109186,0.20421404,0.20490305,0.46023145,0.47575712
"2010_004681_GAP_(u, t, 5).png",0.9299841,0.9774723,36.733814,0.63315046,0.99680793,0.9860794,0.022134008,0.02329243,0.94297934,0.22576755
"2010_004757_GAP_(i, u, 10).png",0.69624114,0.93139356,29.723625,0.39427945,0.99945533,0.99510425,0.015168867,0.057674497,0.78977174,0.1816067
"2010_004757_GAP_(i, u, 20).png",0.42591628,0.8346004,23.619915,0.24355939,0.99887747,0.9940654,0.01770558,0.09300727,0.64393747,0.19233687
"2010_004757_GAP_(i, u, 30).png",0.34101793,0.8201458,20.705223,0.21327187,0.98978984,0.9789967,0.011119105,0.096360765,0.6415543,0.3107436
"2010_004757_GAP_(i, u, 5).png",0.87260574,0.98510027,35.167374,0.5409581,0.9999649,0.9998747,0.00044287334,0.009239197,0.99866307,0.072344735
"2010_004757_GAP_(u, t, 10).png",0.8043761,0.93133855,31.139076,0.42591488,0.9885514,0.9527406,0.075742744,0.07651198,0.8238973,0.32488474
"2010_004757_GAP_(u, t, 20).png",0.5580417,0.79824436,24.49792,0.20743042,0.9513793,0.8464293,0.18394336,0.18298472,0.5816354,0.4494254
"2010_004757_GAP_(u, t, 30).png",0.4387103,0.74000764,21.552692,0.15660949,0.941946,0.80275357,0.21605328,0.21400623,0.50012743,0.48573315
"2010_004757_GAP_(u, t, 5).png",0.93507874,0.98127025,36.76969,0.6636724,0.9969517,0.98730254,0.024460368,0.025333188,0.94748527,0.22861701
"2010_005055_GAP_(i, u, 10).png",0.79373777,0.957838,30.274475,0.44465658,0.9994513,0.9972615,0.008110167,0.04940424,0.8168776,0.15621163
"2010_005055_GAP_(i, u, 20).png",0.5523367,0.8866266,24.2768,0.28461403,0.9981991,0.99161,0.018577198,0.084171884,0.68729186,0.21941784
"2010_005055_GAP_(i, u, 30).png",0.45080322,0.86436576,20.903069,0.2553145,0.9808578,0.9689671,0.019063277,0.086886376,0.5794062,0.37375852
"2010_005055_GAP_(i, u, 5).png",0.9227766,0.991249,35.905037,0.5955967,0.9999351,0.99972636,0.0009555427,0.007497957,0.9968037,0.08944554
"2010_005055_GAP_(u, t, 10).png",0.8746958,0.9580781,32.19445,0.49283007,0.9905376,0.967474,0.052614547,0.05374783,0.8451786,0.2936754
"2010_005055_GAP_(u, t, 20).png",0.6719717,0.85615027,25.422283,0.25964093,0.9576693,0.8874953,0.1518865,0.1504062,0.60624176,0.41863307
"2010_005055_GAP_(u, t, 30).png",0.55592936,0.804451,22.491083,0.20008412,0.9506838,0.85470355,0.18113637,0.17875303,0.51912254,0.4516869
"2010_005055_GAP_(u, t, 5).png",0.9619374,0.98946416,37.905384,0.71927387,0.9975757,0.9915823,0.0150002735,0.016072813,0.95677257,0.20529921
"2010_005082_GAP_(i, u, 10).png",0.6693307,0.9263929,29.574177,0.33112648,0.99944055,0.9980699,0.008390435,0.056826472,0.77994347,0.1484589
"2010_005082_GAP_(i, u, 20).png",0.3904141,0.8187112,23.703268,0.20418234,0.99771017,0.99074847,0.02080457,0.08392012,0.6722529,0.22886106
