"2007_005264_Daedalus_(0.3,512).png",0.21220112,0.21418568,11.751586,0.006340839,0.76407206,0.49818054,0.29220083,0.2982669,0.21258676,0.64517474
"2007_005368_Daedalus_(0.3,512).png",0.22098057,0.08262481,8.597616,0.014623875,0.78188604,0.55562943,0.30854964,0.31701395,0.18938267,0.5314849
"2007_005688_Daedalus_(0.3,512).png",0.232413,0.0861775,9.754919,0.01684972,0.7977061,0.5728882,0.2638444,0.27660626,0.1928496,0.5274065
"2007_005844_Daedalus_(0.3,512).png",0.2866248,0.09907991,7.1210375,0.019210933,0.8157858,0.578696,0.31318024,0.32152763,0.19528358,0.5194557
"2007_006117_Daedalus_(0.3,512).png",0.25813895,0.10983074,8.914494,0.015902506,0.8016289,0.55464137,0.29926077,0.30584598,0.20212059,0.5578356
"2007_006560_Daedalus_(0.3,512).png",0.1777284,0.07158422,7.846461,0.008535258,0.7996707,0.52022403,0.32060972,0.32886454,0.14061676,0.6252315
"2007_006704_Daedalus_(0.3,512).png",0.21339196,0.0,8.106334,0.0066969935,0.77074695,0.5063211,0.34001106,0.34467402,0.14037539,0.6352131
"2007_006865_Daedalus_(0.3,512).png",0.1675241,0.0,7.1756363,0.026492378,0.8336786,0.6457571,0.26681718,0.2812111,0.19410536,0.5131647
"2007_006946_Daedalus_(0.3,512).png",0.26883194,0.13133155,8.764606,0.011395033,0.76418436,0.49977097,0.33718285,0.3397228,0.16803692,0.66021544
"2007_007080_Daedalus_(0.3,512).png",0.112699315,0.121080026,5.686945,0.011445754,0.7791121,0.48013937,0.3305757,0.33556062,0.14173642,0.67661005
"2007_007168_Daedalus_(0.3,512).png",0.16730508,0.0,7.814062,0.008453196,0.74275285,0.47656345,0.33460018,0.34115455,0.13879609,0.6438512
"2007_007481_Daedalus_(0.3,512).png",0.16238698,0.11149585,8.01839,0.010782563,0.7703376,0.50167304,0.32109216,0.32509682,0.1634227,0.63798296
"2007_007908_Daedalus_(0.3,512).png",0.1635629,0.13266133,8.323996,0.008693066,0.78566533,0.5078366,0.31491742,0.3215251,0.17089756,0.5947716
"2007_007955_Daedalus_(0.3,512).png",0.20227234,0.0,6.1304755,0.012915731,0.7978942,0.5489556,0.3109831,0.31942254,0.15174295,0.5695151
"2007_008430_Daedalus_(0.3,512).png",0.3293174,0.19409582,10.623062,0.00949844,0.83235747,0.5815768,0.2920598,0.30535495,0.20947275,0.5947811
"2007_008714_Daedalus_(0.3,512).png",0.58239806,0.33795488,6.2942767,0.0065104617,0.77881455,0.6074702,0.29025957,0.30552408,0.15112165,0.52498263
"2007_008764_Daedalus_(0.3,512).png",0.3376628,0.0,10.014397,0.014110643,0.7998414,0.57351583,0.28633386,0.30058524,0.21045151,0.52826005
"2007_008944_Daedalus_(0.3,512).png",0.2542876,0.13843343,10.650368,0.010456779,0.81752765,0.6002744,0.26438993,0.28224158,0.24604253,0.5411902
"2007_008948_Daedalus_(0.3,512).png",0.3108694,0.22306088,10.670165,0.012457708,0.835656,0.5661985,0.31241342,0.32057852,0.21158995,0.5881931
"2007_009446_Daedalus_(0.3,512).png",0.3550985,0.26126784,9.15119,0.010275929,0.80333376,0.5685308,0.33182532,0.33898488,0.13219313,0.6290637
"2007_009654_Daedalus_(0.3,512).png",0.23504275,0.024240907,8.9884205,0.0065802424,0.75863373,0.49471438,0.34178287,0.34650898,0.14400612,0.67922544
"2007_009709_Daedalus_(0.3,512).png",0.11640852,0.12892213,8.699092,0.0095683085,0.7743642,0.5143718,0.3142026,0.32158434,0.16816014,0.5908953
"2008_000016_Daedalus_(0.3,512).png",0.26729348,0.11665587,7.949343,0.010057684,0.7648223,0.5105836,0.3464035,0.34718847,0.16831246,0.6277436
"2008_000318_Daedalus_(0.3,512).png",0.2653609,0.10824823,10.531527,0.010321685,0.8156231,0.5787439,0.2728071,0.2877363,0.2339422,0.5126865
"2008_000348_Daedalus_(0.3,512).png",0.1978287,0.12979276,7.5879316,0.015890852,0.8071586,0.5431536,0.3041838,0.3139385,0.19613121,0.52138424
"2008_000359_Daedalus_(0.3,512).png",0.17561495,0.21447632,9.068434,0.020968739,0.8121602,0.58550763,0.2916498,0.3043669,0.22116986,0.5004432
"2008_000382_Daedalus_(0.3,512).png",0.19959697,0.07976004,9.680566,0.01131451,0.7833419,0.5314881,0.3064035,0.31280896,0.19567758,0.6203633
"2008_000397_Daedalus_(0.3,512).png",0.32403147,0.19965371,9.38478,0.011773402,0.8287927,0.5622883,0.2985468,0.31078815,0.18928674,0.5639061
"2008_000491_Daedalus_(0.3,512).png",0.29564565,0.051273227,8.978625,0.01509287,0.80996704,0.57129276,0.2971901,0.30660978,0.2051068,0.55814624
"2008_000532_Daedalus_(0.3,512).png",0.12465735,0.04543633,9.907061,0.010907329,0.78434396,0.55073726,0.29662532,0.30381605,0.2107106,0.4808872
"2008_000533_Daedalus_(0.3,512).png",0.3648983,0.15691143,8.434127,0.017493442,0.83254814,0.55248255,0.2888085,0.30413216,0.19737145,0.55724645
"2008_000536_Daedalus_(0.3,512).png",0.35104176,0.2168321,11.2699375,0.020435322,0.8813346,0.6533187,0.23449092,0.25288832,0.2867852,0.4804635
"2008_000552_Daedalus_(0.3,512).png",0.13327175,0.11148572,8.004437,0.011290607,0.7723262,0.49546415,0.30645508,0.31637034,0.19117032,0.55588895
"2008_000559_Daedalus_(0.3,512).png",0.19757482,0.037261307,9.222424,0.01027038,0.82635725,0.602925,0.278641,0.28837362,0.25730222,0.5723877
"2008_000703_Daedalus_(0.3,512).png",0.39444038,0.26195276,11.738397,0.01662184,0.80383265,0.569208,0.28776082,0.29336184,0.18087307,0.51666725
"2008_000793_Daedalus_(0.3,512).png",0.078510635,0.042347737,6.488387,0.007919685,0.78548366,0.5506131,0.3038058,0.31859466,0.20459999,0.552095
"2008_000796_Daedalus_(0.3,512).png",0.1857104,0.21504617,9.386206,0.010687524,0.81879574,0.5891292,0.28219548,0.29441068,0.21449514,0.5883724
"2008_000839_Daedalus_(0.3,512).png",0.09426533,0.13064933,8.465001,0.011477716,0.82238066,0.6123514,0.2523297,0.27014697,0.2632804,0.5123144
"2008_000857_Daedalus_(0.3,512).png",0.34517962,0.0,10.025816,0.020245451,0.8183212,0.5837266,0.31516272,0.32162747,0.22047332,0.4741996
"2008_000911_Daedalus_(0.3,512).png",0.38293618,0.22206551,7.310747,0.019195851,0.8035938,0.57278836,0.30540723,0.31840742,0.19289273,0.50250715
"2008_000924_Daedalus_(0.3,512).png",0.18656473,0.14440349,9.677056,0.014225932,0.79438734,0.5381425,0.30722827,0.31470022,0.19143438,0.57887197
"2008_000939_Daedalus_(0.3,512).png",0.13334021,0.08581048,10.25979,0.007401661,0.73859364,0.47389582,0.31741863,0.32098863,0.15140323,0.6504418
"2008_001020_Daedalus_(0.3,512).png",0.24765848,0.14718553,10.055582,0.016103256,0.80032307,0.55818695,0.28148007,0.2932444,0.1982545,0.53527844
"2008_001036_Daedalus_(0.3,512).png",0.37206972,0.18120214,9.229699,0.015935104,0.81340456,0.62839526,0.26833895,0.28304425,0.22144347,0.53838634
"2008_001054_Daedalus_(0.3,512).png",0.15088177,0.051197894,7.617463,0.013157726,0.7822827,0.5305949,0.31760386,0.32333767,0.1945794,0.5294306
"2008_001077_Daedalus_(0.3,512).png",0.26872995,0.17559573,11.2368355,0.012067733,0.79380465,0.5629563,0.30350503,0.3101991,0.2111659,0.5746742
"2008_001389_Daedalus_(0.3,512).png",0.3425625,0.10440941,9.116815,0.0060359943,0.76241684,0.5144286,0.33349344,0.34211355,0.16924983,0.6364438
"2008_001405_Daedalus_(0.3,512).png",0.08187726,0.0,6.2799363,0.013763477,0.73121107,0.45932046,0.33111194,0.33537695,0.1455826,0.5705286
"2008_001428_Daedalus_(0.3,512).png",0.35099506,0.12985222,8.760363,0.01820355,0.79383236,0.54533947,0.30902013,0.3137955,0.14972265,0.6302384
"2008_001429_Daedalus_(0.3,512).png",0.19491333,0.027355192,6.5887775,0.013756685,0.7846334,0.5059671,0.31702992,0.32510772,0.16477363,0.5551567
"2008_001430_Daedalus_(0.3,512).png",0.28452438,0.10853481,10.079518,0.023414725,0.8572566,0.65937287,0.23172513,0.24881573,0.26329905,0.51249564
"2008_001460_Daedalus_(0.3,512).png",0.13588333,0.1288731,8.46479,0.01197592,0.80052507,0.5182318,0.29006386,0.29980397,0.1919604,0.58831054
"2008_001479_Daedalus_(0.3,512).png",0.3225906,0.22998063,6.1298776,0.019728497,0.82671565,0.60591155,0.3128401,0.32146052,0.18872885,0.5674929
"2008_001503_Daedalus_(0.3,512).png",0.29500476,0.09099756,8.43748,0.015956705,0.8113126,0.5540437,0.30260056,0.31141686,0.21364665,0.56746435
"2008_001516_Daedalus_(0.3,512).png",0.21160609,0.0,6.6959386,0.014925766,0.80622303,0.58138037,0.2981444,0.30824935,0.2170075,0.5562691
"2008_001523_Daedalus_(0.3,512).png",0.3732496,0.2536669,9.555386,0.01055729,0.7985735,0.5772477,0.3021901,0.3186421,0.21652272,0.5563066
"2008_001622_Daedalus_(0.3,512).png",0.18189315,0.04086303,7.512626,0.010684681,0.79635817,0.52510375,0.2943987,0.3094632,0.17712341,0.56233525
"2008_001626_Daedalus_(0.3,512).png",0.15887098,0.084153906,8.547349,0.016647607,0.7813348,0.532535,0.29512626,0.30460426,0.16431592,0.5032638
"2008_001641_Daedalus_(0.3,512).png",0.17920494,0.12202841,6.5837293,0.011513959,0.79944474,0.5593772,0.31208083,0.31672508,0.19203433,0.6170239
"2008_001679_Daedalus_(0.3,512).png",0.11224462,0.1332411,7.708186,0.02333327,0.81381184,0.56224567,0.27287942,0.28865492,0.16712841,0.5227854
"2008_001691_Daedalus_(0.3,512).png",0.3731193,0.31195313,7.693104,0.015913641,0.7474245,0.5630508,0.31753018,0.3318048,0.17047524,0.49031407
"2008_001694_Daedalus_(0.3,512).png",0.25916314,0.17270601,7.216368,0.010240432,0.8166975,0.5671941,0.31326082,0.32139146,0.20860851,0.59607184
"2008_001702_Daedalus_(0.3,512).png",0.18533275,0.10958777,6.6393995,0.009215675,0.7844407,0.5153941,0.3263517,0.3403447,0.14823397,0.6302321
"2008_001717_Daedalus_(0.3,512).png",0.13409571,0.1647917,6.999133,0.0058039366,0.7944608,0.56385726,0.27334797,0.28415874,0.22794656,0.5524838
"2008_001723_Daedalus_(0.3,512).png",0.18191695,0.057468496,8.55777,0.012631802,0.7865537,0.56786746,0.3004756,0.31057063,0.19706044,0.54057765
"2008_001744_Daedalus_(0.3,512).png",0.18395993,0.16051243,6.772888,0.012162017,0.78679496,0.5546256,0.2983221,0.30782682,0.18284927,0.5609966
"2008_001746_Daedalus_(0.3,512).png",0.16919957,0.0,9.875597,0.014112595,0.79570895,0.5435353,0.30546352,0.3122238,0.21159562,0.55455637
"2008_001770_Daedalus_(0.3,512).png",0.106908165,0.1842123,6.2396345,0.018551001,0.8043747,0.5760742,0.2956137,0.30588186,0.19803825,0.5750913
"2008_001783_Daedalus_(0.3,512).png",0.2531739,0.15864898,10.1413765,0.009118905,0.7721822,0.5268152,0.3128285,0.31644693,0.21112764,0.54354954
"2008_001792_Daedalus_(0.3,512).png",0.34493053,0.19709484,9.172336,0.013870854,0.834505,0.59850246,0.28331447,0.29458505,0.2155153,0.56582767
"2008_001805_Daedalus_(0.3,512).png",0.3516328,0.19797048,10.014938,0.013588364,0.8207035,0.57288843,0.27554366,0.28557914,0.19189656,0.54202074
"2008_001806_Daedalus_(0.3,512).png",0.41000932,0.27982336,9.285399,0.01760543,0.83338404,0.61108065,0.27198815,0.28883284,0.21406372,0.5249367
"2008_001808_Daedalus_(0.3,512).png",0.20231998,0.13779807,9.955362,0.017495863,0.8066568,0.5624442,0.28688875,0.2966367,0.224235,0.5153254
"2008_001809_Daedalus_(0.3,512).png",0.33269954,0.21963936,10.547857,0.011674439,0.81955224,0.55405426,0.32429293,0.3338716,0.18066876,0.5551537
"2008_001810_Daedalus_(0.3,512).png",0.10892223,0.020216031,8.876275,0.011558212,0.76761746,0.5124201,0.30468816,0.31076324,0.21596533,0.52823377
"2008_001813_Daedalus_(0.3,512).png",0.2735904,0.09685131,11.176249,0.0166532,0.82829785,0.56147087,0.281969,0.2933267,0.22698452,0.4871031
"2008_001815_Daedalus_(0.3,512).png",0.16864479,0.02810005,8.313163,0.010592466,0.7523076,0.47353965,0.3410233,0.3455817,0.17221612,0.5812349
"2008_001820_Daedalus_(0.3,512).png",0.21739529,0.0688059,7.502795,0.014557611,0.738555,0.47028053,0.334752,0.3418431,0.11400495,0.5524849
"2008_001821_Daedalus_(0.3,512).png",0.16521078,0.0,9.15676,0.0074210423,0.7482374,0.5120117,0.32429716,0.32688278,0.18713376,0.63140815
"2008_001829_Daedalus_(0.3,512).png",0.24466601,0.1940803,12.371946,0.013151751,0.8032799,0.582203,0.26447725,0.27225843,0.2706418,0.51183885
"2008_001832_Daedalus_(0.3,512).png",0.22835723,0.0,6.542773,0.014834744,0.8413572,0.5951633,0.28213513,0.2928744,0.22092961,0.5199919
"2008_001841_Daedalus_(0.3,512).png",0.12252346,0.0,6.902599,0.0081022605,0.77060115,0.51377434,0.30126742,0.3173108,0.16857293,0.5951588
"2008_001850_Daedalus_(0.3,512).png",0.24082717,0.13522595,7.654509,0.014585705,0.75601536,0.54057294,0.32375702,0.3307932,0.14385498,0.62983805
"2008_001856_Daedalus_(0.3,512).png",0.2780668,0.10043528,7.6277866,0.013229111,0.80606747,0.539229,0.32426035,0.33234605,0.17935677,0.6264575
"2008_001865_Daedalus_(0.3,512).png",0.2220984,0.099186,9.3493,0.017123856,0.7674346,0.5113032,0.32041925,0.3265176,0.15246202,0.53467196
"2008_001866_Daedalus_(0.3,512).png",0.2602367,0.21301448,9.761886,0.012792296,0.82386357,0.5639784,0.29230326,0.303731,0.2187101,0.56584245
"2008_001867_Daedalus_(0.3,512).png",0.07366386,0.038307667,9.324531,0.008055867,0.7642064,0.5566221,0.29019517,0.29789847,0.23181538,0.5696656
"2008_001880_Daedalus_(0.3,512).png",0.2610502,0.12776959,10.104652,0.008231343,0.78267384,0.5377111,0.32143444,0.33137175,0.16723342,0.6253638
"2008_001896_Daedalus_(0.3,512).png",0.2746093,0.0,9.54337,0.012051314,0.8083435,0.5716931,0.3056614,0.31457782,0.20488855,0.56998885
"2008_001919_Daedalus_(0.3,512).png",0.28075767,0.071676105,7.30208,0.015536981,0.8154501,0.5915253,0.27977338,0.29063568,0.23807083,0.51025563
"2008_001921_Daedalus_(0.3,512).png",0.24353206,0.29517817,6.781981,0.015006225,0.8478131,0.65541434,0.24296464,0.26064888,0.21581846,0.48677647
"2008_002117_Daedalus_(0.3,512).png",0.24051917,0.13615066,9.033257,0.019799462,0.8244173,0.5720963,0.29374933,0.30476925,0.19312526,0.51457393
"2008_002140_Daedalus_(0.3,512).png",0.1589824,0.029636381,7.2904243,0.013556345,0.79031765,0.5070658,0.30983245,0.3193094,0.16435115,0.5629479
"2008_002389_Daedalus_(0.3,512).png",0.23866479,0.15775135,8.09914,0.014204253,0.8111531,0.57148194,0.27153334,0.28374168,0.2158037,0.5807102
"2008_002467_Daedalus_(0.3,512).png",0.3987747,0.22146332,11.759783,0.009860711,0.7976533,0.58956814,0.30097395,0.3128496,0.19667374,0.55946887
"2008_003652_Daedalus_(0.3,512).png",0.96291256,0.9902557,38.045383,0.7829949,0.99735576,0.9934794,0.01681186,0.017376436,0.95850897,0.20173672
"2008_004296_Daedalus_(0.3,512).png",0.36480555,0.16834074,8.540619,0.01708771,0.7929747,0.6199651,0.2583926,0.27576298,0.20550108,0.48370823
"2008_004570_Daedalus_(0.3,512).png",0.22003445,0.10936709,9.434713,0.011308114,0.7784,0.5274726,0.30239233,0.30975655,0.20476815,0.5992787
"2008_004725_Daedalus_(0.3,512).png",0.10804828,0.044708878,6.6273,0.007847425,0.7727947,0.4840757,0.3181856,0.32677534,0.16669878,0.60047626
"2008_005853_Daedalus_(0.3,512).png",0.1679762,0.0,10.20584,0.004984924,0.71126324,0.40635374,0.32856795,0.33039868,0.12947606,0.6988035
"2008_005914_Daedalus_(0.3,512).png",0.9628719,0.99138737,38.051537,0.7909077,0.9974856,0.99336886,0.013252058,0.014949998,0.9626809,0.19360219
"2008_006082_Daedalus_(0.3,512).png",0.94982994,0.98777866,39.608524,0.71178144,0.9976269,0.9908728,0.014662577,0.016206011,0.9630106,0.2025036
"2008_006207_Daedalus_(0.3,512).png",0.2351717,0.0,6.9059014,0.011914936,0.84137005,0.6094295,0.27219006,0.2889992,0.21850072,0.5670746
"2008_006562_Daedalus_(0.3,512).png",0.18887864,0.14469394,6.5211496,0.017672427,0.7779861,0.5240143,0.3185005,0.3280205,0.17119534,0.48672697
"2008_006641_Daedalus_(0.3,512).png",0.32040316,0.19317824,9.7288,0.014652808,0.8169527,0.5448804,0.30820066,0.32201952,0.19838037,0.49985123
"2008_006751_Daedalus_(0.3,512).png",0.14269432,0.11460774,6.980239,0.012510918,0.7790258,0.51146954,0.309524,0.31802967,0.18720634,0.5288162
"2008_006764_Daedalus_(0.3,512).png",0.32801735,0.1296311,11.471229,0.021452434,0.83560437,0.63788354,0.24144128,0.2557489,0.26314992,0.5162681
"2008_006950_Daedalus_(0.3,512).png",0.9322916,0.9800956,36.211906,0.6941851,0.9963077,0.9879863,0.021488717,0.022149283,0.95221376,0.22431186
"2008_006998_Daedalus_(0.3,512).png",0.16501084,0.0,7.632079,0.01326739,0.7883648,0.5590046,0.30180538,0.30873334,0.18987711,0.598042
"2008_007042_Daedalus_(0.3,512).png",0.91474223,0.9769587,37.76767,0.6648398,0.9962319,0.987951,0.029054029,0.029868286,0.95066816,0.24153632
"2008_007653_Daedalus_(0.3,512).png",0.21047443,0.22562373,7.252407,0.008900537,0.77250427,0.52741677,0.30364382,0.31294137,0.16152303,0.6565374
"2008_007823_Daedalus_(0.3,512).png",0.31508365,0.21639776,10.791292,0.0139185265,0.80093783,0.5457397,0.30956098,0.32227787,0.16993582,0.55585474
"2008_007893_Daedalus_(0.3,512).png",0.313356,0.05473157,9.605299,0.008473421,0.79226214,0.559204,0.30838612,0.31841335,0.14854534,0.61134124
"2008_007909_Daedalus_(0.3,512).png",0.28775886,0.17342421,10.35059,0.025905667,0.85762626,0.6312038,0.2477096,0.26128468,0.2825393,0.45837462
"2008_007973_Daedalus_(0.3,512).png",0.3193862,0.0,6.820613,0.0083557945,0.80603325,0.5836524,0.30481002,0.31365073,0.20220184,0.59302694
"2008_008044_Daedalus_(0.3,512).png",0.25125873,0.12993181,12.150139,0.0069253705,0.7705204,0.49659562,0.3173489,0.32339934,0.1813009,0.63767093
"2008_008120_Daedalus_(0.3,512).png",0.36472508,0.22541359,8.449229,0.023050768,0.8191864,0.575215,0.32748562,0.33456987,0.1944687,0.57504666
"2008_008479_Daedalus_(0.3,512).png",0.13118547,0.09925406,9.590816,0.010420437,0.763091,0.49124163,0.30993554,0.31138888,0.1950492,0.6559707
"2008_008570_Daedalus_(0.3,512).png",0.19904372,0.0,7.343052,0.008113496,0.7542996,0.51092446,0.33545282,0.34211037,0.1541292,0.67154723
"2008_008689_Daedalus_(0.3,512).png",0.30429435,0.10500538,8.802746,0.012184116,0.81201077,0.556978,0.2958197,0.31045315,0.21143565,0.52528065
"2009_000526_Daedalus_(0.3,512).png",0.20496547,0.093800545,8.392,0.015036443,0.80069095,0.52858055,0.3063723,0.31307572,0.21907248,0.504197
"2009_001085_Daedalus_(0.3,512).png",0.31775352,0.1279883,10.866264,0.010700304,0.7805845,0.5613199,0.3033765,0.31487054,0.18324336,0.58023995
"2009_001975_Daedalus_(0.3,512).png",0.9259467,0.978919,37.81047,0.70788974,0.9962995,0.9877927,0.02666051,0.027390389,0.95260024,0.23834875
"2009_003039_Daedalus_(0.3,512).png",0.26551163,0.20796822,9.746755,0.009170039,0.78004664,0.5360329,0.3092218,0.3194443,0.20898442,0.55580825
"2009_003074_Daedalus_(0.3,512).png",0.21685812,0.13985804,8.441323,0.015251094,0.81851757,0.5521213,0.27987546,0.29093644,0.1831038,0.59868735
"2009_003284_Daedalus_(0.3,512).png",0.15187599,0.02595078,9.244123,0.008349329,0.7637987,0.53252476,0.3153831,0.31993464,0.18303335,0.63683945
"2009_003288_Daedalus_(0.3,512).png",0.22772452,0.102260664,9.3916235,0.008111666,0.76177967,0.52078265,0.32168412,0.3222234,0.20013876,0.61803985
"2009_003345_Daedalus_(0.3,512).png",0.1863296,0.05418028,7.8798037,0.014150563,0.70680004,0.3865881,0.34821337,0.34158084,0.11536725,0.7185896
"2009_003815_Daedalus_(0.3,512).png",0.8991911,0.97402894,29.481693,0.5634604,0.99096847,0.9762103,0.04210696,0.04505781,0.88049877,0.2641788
"2009_003867_Daedalus_(0.3,512).png",0.29971942,0.20212154,9.262353,0.019772628,0.82302535,0.5643124,0.3016239,0.31096473,0.1822972,0.53605866
"2009_003929_Daedalus_(0.3,512).png",0.21189335,0.023017768,10.893546,0.017607337,0.76556414,0.505968,0.32047084,0.32712695,0.18014175,0.43544275
"2009_003995_Daedalus_(0.3,512).png",0.24232942,0.15371373,10.195408,0.010776226,0.8018367,0.53978324,0.28152645,0.29419738,0.20120254,0.5960384
"2009_004038_Daedalus_(0.3,512).png",0.29818434,0.11102004,9.705008,0.011156365,0.8235728,0.5799211,0.28207383,0.29071608,0.1750305,0.58447427
"2009_004263_Daedalus_(0.3,512).png",0.41896686,0.29719937,8.88307,0.009615646,0.83176,0.61906594,0.27738598,0.29351333,0.21575807,0.55215436
"2009_004274_Daedalus_(0.3,512).png",0.23972955,0.10452634,9.924187,0.0100587,0.7413346,0.47209567,0.33697444,0.34271893,0.18516016,0.6102345
"2009_004319_Daedalus_(0.3,512).png",0.41064626,0.32876837,6.8482723,0.01103803,0.80279684,0.5560238,0.3018138,0.3113586,0.15175162,0.58671576
"2009_004709_Daedalus_(0.3,512).png",0.88797927,0.95945036,37.1165,0.51492697,0.99488384,0.9394976,0.045929536,0.04386556,0.92136604,0.28507727
"2009_004737_Daedalus_(0.3,512).png",0.2830153,0.21265107,11.445838,0.0064039896,0.78170335,0.5617554,0.29550424,0.30885503,0.23932241,0.6016336
"2009_004979_Daedalus_(0.3,512).png",0.13288435,0.07502435,7.9878645,0.013033203,0.7830014,0.5392982,0.31205642,0.31779438,0.20259412,0.55085415
"2009_005008_Daedalus_(0.3,512).png",0.19677965,0.11153458,9.826688,0.009443684,0.8260454,0.5665557,0.29010877,0.3026071,0.23202588,0.5405803
"2009_005170_Daedalus_(0.3,512).png",0.12842165,0.0,8.795849,0.008050223,0.7745981,0.51330197,0.30078194,0.30775154,0.20263101,0.63566434
"2010_000132_Daedalus_(0.3,512).png",0.21341947,0.19154362,8.22765,0.0100716725,0.8042145,0.5521339,0.30241853,0.3146486,0.19485109,0.5977401
"2010_000202_Daedalus_(0.3,512).png",0.1797316,0.12122365,8.942571,0.02694011,0.77764636,0.45867005,0.32000822,0.3216688,0.16999298,0.4187543
"2010_000399_Daedalus_(0.3,512).png",0.23544058,0.16511403,10.146728,0.018975463,0.78150076,0.5301004,0.3198235,0.32267645,0.23276538,0.4938402
