file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
"2007_000042_CW_(30, 0.01, 100).png",0.99951345,0.9997284,50.223255,0.997117,0.99996656,0.99992186,0.000102986625,0.00013266502,0.9990518,0.07527319
"2007_000042_CW_(30, 0.01, 50).png",0.99951345,0.9997284,50.22325,0.9971171,0.99996656,0.99992186,0.000102986574,0.00013266505,0.99905,0.07527328
"2007_000042_CW_(30, 0.03, 50).png",0.9987975,0.99937433,48.118267,0.9807635,0.9999079,0.9997096,0.0006732025,0.00078588026,0.99807274,0.0930899
"2007_000042_CW_(30, 0.06, 50).png",0.9973957,0.9986803,45.608784,0.9504984,0.9997695,0.99921596,0.0016997395,0.002008657,0.9959923,0.11436099
"2007_000042_CW_(30, 0.1, 50).png",0.9937389,0.99687344,42.35811,0.8980106,0.99945474,0.99812317,0.0042023463,0.0048958836,0.99107975,0.14217965
"2007_000042_CW_(30, 0.2, 50).png",0.97836566,0.9892556,37.02632,0.77193475,0.99801576,0.99333924,0.014418546,0.016228909,0.9704019,0.1962169
"2007_000042_CW_(30, 0.3, 50).png",0.9556933,0.97793293,33.64554,0.6716972,0.9956682,0.9860767,0.028194275,0.030933589,0.94119585,0.23665495
"2007_000042_CW_(30, 0.4, 50).png",0.92887163,0.9642957,31.198273,0.593492,0.9924151,0.97668535,0.04399591,0.047214597,0.90704584,0.26981828
"2007_000042_CW_(30, 0.5, 50).png",0.9001365,0.9493261,29.284971,0.5309854,0.9883269,0.96570027,0.060831726,0.063947,0.8700824,0.29834807
"2007_000042_CW_(30, 0.6, 50).png",0.87099296,0.9337174,27.715794,0.4796806,0.98350817,0.9535449,0.07772683,0.08030279,0.83315533,0.32340014
"2007_000042_CW_(30, 0.7, 50).png",0.8421957,0.917845,26.38517,0.4367179,0.9780786,0.94054544,0.094254754,0.09601979,0.7970972,0.3457636
"2007_000170_CW_(30, 0.01, 100).png",0.99914235,0.9995188,50.817596,0.99723893,0.9999728,0.9999298,6.489768e-05,9.592929e-05,0.99905384,0.07740654
"2007_000170_CW_(30, 0.01, 50).png",0.9991398,0.9995172,50.801468,0.9971234,0.99997246,0.999929,6.502905e-05,9.7372336e-05,0.99904585,0.07742049
"2007_000170_CW_(30, 0.03, 50).png",0.9982352,0.9990428,48.9411,0.97469884,0.99988496,0.99964803,0.000789742,0.00086578313,0.99755305,0.098498695
"2007_000170_CW_(30, 0.06, 50).png",0.9960072,0.99790794,46.478104,0.93229616,0.9997016,0.99905103,0.0016001132,0.0018056872,0.9946511,0.11770661
"2007_000170_CW_(30, 0.1, 50).png",0.99122924,0.99543643,43.48589,0.8612819,0.9992818,0.9976087,0.004305685,0.0047680554,0.98774844,0.14823966
"2007_000170_CW_(30, 0.2, 50).png",0.9701323,0.9844675,38.292263,0.6929892,0.9973471,0.9914237,0.014990124,0.016180426,0.9592812,0.20479374
"2007_000170_CW_(30, 0.3, 50).png",0.93843347,0.96776694,34.935753,0.5657795,0.9942093,0.9816725,0.03079644,0.032396354,0.9188714,0.24911582
"2007_000170_CW_(30, 0.4, 50).png",0.8999467,0.9469967,32.49361,0.47303855,0.98993,0.9692107,0.04940422,0.050891977,0.87236327,0.2863727
"2007_000170_CW_(30, 0.5, 50).png",0.8580424,0.9236508,30.573757,0.40335372,0.984631,0.9545507,0.069696225,0.07051365,0.8229875,0.31879643
"2007_000170_CW_(30, 0.6, 50).png",0.81509167,0.8988781,28.997211,0.34962773,0.97842366,0.9385427,0.08993499,0.089704,0.7744247,0.34699386
"2007_000170_CW_(30, 0.7, 50).png",0.7726515,0.8734834,27.655273,0.30703813,0.9714066,0.92156106,0.109633416,0.108152375,0.72816783,0.37204424
"2007_000250_CW_(30, 0.01, 100).png",0.99918437,0.999543,51.019356,0.99666375,0.9999733,0.9999331,7.24984e-05,9.013178e-05,0.999336,0.07186437
"2007_000250_CW_(30, 0.01, 50).png",0.99918437,0.999543,51.019356,0.9966636,0.99997336,0.9999331,7.24984e-05,9.013178e-05,0.99933386,0.07186437
"2007_000250_CW_(30, 0.03, 50).png",0.994518,0.9971567,46.796764,0.9140564,0.9997567,0.99858385,0.0019060529,0.0019922657,0.9953828,0.12432137
"2007_000250_CW_(30, 0.06, 50).png",0.9826207,0.991054,42.767868,0.7883824,0.999176,0.99496543,0.006777197,0.0070532183,0.98558664,0.17118205
"2007_000250_CW_(30, 0.1, 50).png",0.9617562,0.9802137,39.378468,0.6642104,0.9980948,0.98855245,0.01502496,0.015563935,0.9685516,0.21017028
"2007_000250_CW_(30, 0.2, 50).png",0.8753185,0.93362355,33.753216,0.44824925,0.9922555,0.9590752,0.051595032,0.051607978,0.8980008,0.29652262
"2007_000250_CW_(30, 0.3, 50).png",0.7721434,0.8736031,30.277674,0.33175197,0.98242694,0.91891146,0.09745822,0.094653726,0.80607057,0.36256927
"2007_000250_CW_(30, 0.4, 50).png",0.67634344,0.812308,27.788662,0.26077884,0.9697143,0.8761396,0.14106865,0.1346283,0.7150664,0.41320223
"2007_000250_CW_(30, 0.5, 50).png",0.59634537,0.7560063,25.870293,0.21334487,0.95531434,0.83466846,0.17802963,0.16829962,0.63606036,0.4524153
"2007_000250_CW_(30, 0.6, 50).png",0.5312193,0.7060645,24.311298,0.17934766,0.94008493,0.795882,0.20809704,0.19584912,0.56968635,0.48393294
"2007_000250_CW_(30, 0.7, 50).png",0.4780579,0.6621366,22.997917,0.15371448,0.9245798,0.7601556,0.23236601,0.2183688,0.5144047,0.5102607
"2007_000346_CW_(30, 0.01, 100).png",0.9991222,0.9995132,49.85086,0.9965097,0.9999555,0.99992687,0.00011081498,0.00015042521,0.9991841,0.0789711
"2007_000346_CW_(30, 0.01, 50).png",0.999129,0.9995163,49.850212,0.9965093,0.99995464,0.999926,0.000111406895,0.00015118369,0.99917644,0.079093665
"2007_000346_CW_(30, 0.03, 50).png",0.99665546,0.99825543,46.830963,0.9526319,0.9998068,0.999475,0.0011295611,0.0012882078,0.9966973,0.109082766
"2007_000346_CW_(30, 0.06, 50).png",0.99172735,0.995732,43.81912,0.8882956,0.99952143,0.9985818,0.0033438993,0.0037764339,0.99191946,0.13946305
"2007_000346_CW_(30, 0.1, 50).png",0.9806037,0.9900009,40.387516,0.79089767,0.9988511,0.99651265,0.007926283,0.008894494,0.981328,0.1732548
"2007_000346_CW_(30, 0.2, 50).png",0.9344678,0.9658513,34.88974,0.5963517,0.9956988,0.9873173,0.027535882,0.029769855,0.93786955,0.2403525
"2007_000346_CW_(30, 0.3, 50).png",0.8729159,0.93233377,31.473017,0.46998832,0.9905178,0.97324574,0.054297585,0.05638481,0.8792697,0.29244375
"2007_000346_CW_(30, 0.4, 50).png",0.8075072,0.8947785,29.015753,0.3841823,0.98362976,0.9559232,0.0831289,0.08381359,0.8156582,0.3349223
"2007_000346_CW_(30, 0.5, 50).png",0.74488306,0.85662884,27.107162,0.3226228,0.97540003,0.9367073,0.11096042,0.109589875,0.7539857,0.37028342
"2007_000346_CW_(30, 0.6, 50).png",0.68767303,0.8196454,25.54913,0.27643827,0.9661911,0.91639644,0.13652071,0.13292517,0.6975263,0.40010184
"2007_000346_CW_(30, 0.7, 50).png",0.63666534,0.7847886,24.237097,0.24058172,0.9562581,0.8956946,0.15923193,0.15352076,0.6467451,0.42556792
"2007_000549_CW_(30, 0.01, 100).png",0.99958545,0.9997708,54.66398,0.99801975,0.99998856,0.99996424,6.964509e-05,7.943536e-05,0.99966896,0.063029766
"2007_000549_CW_(30, 0.01, 50).png",0.99958515,0.99977064,54.639687,0.9979586,0.9999885,0.9999638,7.083266e-05,7.955306e-05,0.9996669,0.06301655
"2007_000549_CW_(30, 0.03, 50).png",0.9976463,0.99880004,49.07498,0.9604291,0.999849,0.9993273,0.0012257021,0.0013205969,0.99698544,0.10557386
"2007_000549_CW_(30, 0.06, 50).png",0.9932355,0.9965947,45.07155,0.90252566,0.99952954,0.99790496,0.0040592602,0.004315961,0.9914306,0.1405727
"2007_000549_CW_(30, 0.1, 50).png",0.9843168,0.9920847,41.330673,0.81814224,0.9988649,0.99500537,0.009323933,0.009883494,0.97975093,0.17438155
"2007_000549_CW_(30, 0.2, 50).png",0.94674224,0.9727705,35.620937,0.6366662,0.99563557,0.98230386,0.031453684,0.03254799,0.9313241,0.24278468
"2007_000549_CW_(30, 0.3, 50).png",0.8969113,0.9461238,32.155823,0.5102328,0.9903904,0.9638169,0.059847776,0.06044531,0.8669045,0.29497775
"2007_000549_CW_(30, 0.4, 50).png",0.8437746,0.9161523,29.67693,0.4198928,0.9835301,0.94196916,0.08874054,0.08808093,0.7973693,0.3366198
"2007_000549_CW_(30, 0.5, 50).png",0.7919131,0.8851833,27.753542,0.3525288,0.97545326,0.9185535,0.11539209,0.11320961,0.73016685,0.37053397
"2007_000549_CW_(30, 0.6, 50).png",0.7430742,0.8543591,26.185701,0.30078372,0.9665288,0.89448875,0.13907377,0.13542204,0.6700675,0.39877757
"2007_000549_CW_(30, 0.7, 50).png",0.6975522,0.8241393,24.864225,0.25987902,0.9571001,0.87064385,0.15974651,0.15482329,0.6177675,0.4229836
"2007_000876_CW_(30, 0.01, 100).png",0.9984117,0.99917823,48.117317,0.99562615,0.9999598,0.99992615,9.200517e-05,0.00013013756,0.99938273,0.080586135
"2007_000876_CW_(30, 0.01, 50).png",0.99840814,0.999176,48.100845,0.99553645,0.9999598,0.99992543,9.301877e-05,0.00013170247,0.9993768,0.08064499
"2007_000876_CW_(30, 0.03, 50).png",0.9969805,0.9984887,46.185173,0.96036166,0.9998671,0.9994429,0.0009920679,0.0011666501,0.9973591,0.10483976
"2007_000876_CW_(30, 0.06, 50).png",0.9942117,0.99716014,43.909306,0.90690166,0.9997012,0.9984246,0.0028958735,0.0033322733,0.9933834,0.13166825
"2007_000876_CW_(30, 0.1, 50).png",0.98783904,0.99408776,40.94332,0.8216709,0.99928236,0.99621964,0.006751448,0.0077014854,0.9844567,0.16334938
"2007_000876_CW_(30, 0.2, 50).png",0.95999163,0.98060894,35.72594,0.63804483,0.9974403,0.98671955,0.022407003,0.024815291,0.947308,0.22509415
"2007_000876_CW_(30, 0.3, 50).png",0.9201193,0.9610236,32.367134,0.5095564,0.99455285,0.9730487,0.0425054,0.045911904,0.89802325,0.2702771
"2007_000876_CW_(30, 0.4, 50).png",0.8739651,0.9377649,29.926432,0.41823596,0.99077016,0.9566531,0.064143844,0.06777514,0.8460122,0.30628464
"2007_000876_CW_(30, 0.5, 50).png",0.8260303,0.9127326,28.020184,0.35100007,0.9862247,0.93871,0.08529479,0.08854481,0.7959716,0.33615187
"2007_000876_CW_(30, 0.6, 50).png",0.7789054,0.887095,26.460129,0.2998708,0.98098034,0.91986257,0.10542137,0.10776892,0.7496424,0.36160105
"2007_000876_CW_(30, 0.7, 50).png",0.7338801,0.8615511,25.141666,0.25987563,0.975166,0.90058464,0.12411243,0.12528288,0.70775294,0.3838469
"2007_002088_CW_(30, 0.01, 100).png",0.9994979,0.99971694,51.75254,0.9975737,0.9999832,0.9999521,4.8628237e-05,6.714461e-05,0.9994176,0.068803385
"2007_002088_CW_(30, 0.01, 50).png",0.9994979,0.99971694,51.75254,0.9975737,0.9999832,0.9999521,4.8628237e-05,6.714461e-05,0.9994176,0.068803385
"2007_002088_CW_(30, 0.03, 50).png",0.99861115,0.99924177,48.219185,0.97333175,0.99991524,0.9997135,0.0005518119,0.00070830766,0.9974232,0.0912074
"2007_002088_CW_(30, 0.06, 50).png",0.996845,0.998302,45.015293,0.93477315,0.9997754,0.9992134,0.0016094397,0.0020533786,0.99350625,0.114971645
"2007_002088_CW_(30, 0.1, 50).png",0.99268645,0.99607307,41.441895,0.8699873,0.99944365,0.99807626,0.0038506964,0.004834666,0.98482424,0.14309998
"2007_002088_CW_(30, 0.2, 50).png",0.9740095,0.9860324,35.863747,0.719243,0.99793696,0.9929594,0.013383026,0.01600901,0.9484743,0.1980106
"2007_002088_CW_(30, 0.3, 50).png",0.94545466,0.97050244,32.42988,0.60335416,0.9955588,0.98522633,0.02641254,0.030232191,0.89903903,0.23911588
"2007_002088_CW_(30, 0.4, 50).png",0.90989274,0.95077705,29.965437,0.51414466,0.9924517,0.97558695,0.04094475,0.045455784,0.8450571,0.2722338
"2007_002088_CW_(30, 0.5, 50).png",0.8701622,0.928148,28.048113,0.4439386,0.98872757,0.96477705,0.05584101,0.060582694,0.79232585,0.2998249
"2007_002088_CW_(30, 0.6, 50).png",0.8284788,0.903641,26.483152,0.38755882,0.9844403,0.9530539,0.07008705,0.07495454,0.74346125,0.32355455
"2007_002088_CW_(30, 0.7, 50).png",0.7864606,0.8780766,25.163048,0.3415323,0.9796665,0.94066864,0.083469935,0.088420175,0.69939643,0.34445864
"2007_002094_CW_(30, 0.01, 100).png",0.9990085,0.9994681,52.50744,0.9959085,0.999977,0.9999337,9.647708e-05,0.000114310686,0.99932027,0.06737203
"2007_002094_CW_(30, 0.01, 50).png",0.9989986,0.9994626,52.4404,0.9952853,0.99997634,0.9999298,9.734093e-05,0.00011946382,0.9992833,0.067301
"2007_002094_CW_(30, 0.03, 50).png",0.99559766,0.9977598,48.184563,0.92462426,0.9997803,0.9987962,0.0014099386,0.0015404465,0.99570084,0.114747964
"2007_002094_CW_(30, 0.06, 50).png",0.9888386,0.9943466,44.576916,0.8261256,0.99937916,0.99665153,0.0041537425,0.0045505743,0.9887344,0.14939867
"2007_002094_CW_(30, 0.1, 50).png",0.97338456,0.9864928,40.846653,0.6863707,0.99844575,0.9915201,0.009977012,0.010815018,0.9728809,0.1883739
"2007_002094_CW_(30, 0.2, 50).png",0.9100335,0.9535806,35.18624,0.4485656,0.99413913,0.9692724,0.033432025,0.03537298,0.9103586,0.26196498
"2007_002094_CW_(30, 0.3, 50).png",0.82731944,0.9084382,31.735714,0.32051253,0.98701745,0.9368193,0.0646166,0.06631233,0.8313921,0.31771335
"2007_002094_CW_(30, 0.4, 50).png",0.74144965,0.85844094,29.264887,0.24489264,0.9775181,0.8990713,0.0974242,0.09749346,0.7511629,0.3626676
"2007_002094_CW_(30, 0.5, 50).png",0.6614971,0.8084188,27.35073,0.19610824,0.9662528,0.85966444,0.12823425,0.12604472,0.67822945,0.39907154
"2007_002094_CW_(30, 0.6, 50).png",0.59059197,0.760701,25.789944,0.16235587,0.95374954,0.82053137,0.15589976,0.15134011,0.61494505,0.42922142
"2007_002094_CW_(30, 0.7, 50).png",0.52918214,0.7163322,24.475498,0.1377537,0.94041383,0.7828248,0.17991123,0.1731925,0.5603585,0.45469052
"2007_002099_CW_(30, 0.01, 100).png",0.9986234,0.9991928,48.57065,0.9963184,0.9999505,0.99990493,8.147319e-05,9.7069504e-05,0.9986648,0.08688214
"2007_002099_CW_(30, 0.01, 50).png",0.9986124,0.9991865,48.538696,0.99591994,0.9999498,0.9999019,8.302477e-05,0.00010113486,0.9986495,0.086913764
"2007_002099_CW_(30, 0.03, 50).png",0.99703556,0.99837756,46.780174,0.9527375,0.9998638,0.99921215,0.0010244835,0.0011508538,0.99578196,0.10939734
"2007_002099_CW_(30, 0.06, 50).png",0.9938614,0.9967472,44.630898,0.88533276,0.9996754,0.9979897,0.0026271308,0.0029271892,0.9911293,0.13373354
"2007_002099_CW_(30, 0.1, 50).png",0.9861498,0.9927581,41.656685,0.7783328,0.9992111,0.9947454,0.0066719432,0.007327935,0.97938806,0.16797766
"2007_002099_CW_(30, 0.2, 50).png",0.95283175,0.9753604,36.46282,0.5637617,0.9970595,0.98086685,0.02328967,0.0249263,0.933477,0.23438698
"2007_002099_CW_(30, 0.3, 50).png",0.9052827,0.94995815,33.109165,0.42974755,0.9933205,0.95930016,0.0470262,0.048701324,0.87044823,0.286481
"2007_002099_CW_(30, 0.4, 50).png",0.8507063,0.9197075,30.66767,0.34232208,0.9880658,0.9326539,0.07386501,0.07440963,0.80138594,0.32935748
"2007_002099_CW_(30, 0.5, 50).png",0.79431605,0.8870294,28.757334,0.28151703,0.9814708,0.90320885,0.101089984,0.099723615,0.73433375,0.3655538
"2007_002099_CW_(30, 0.6, 50).png",0.7392499,0.85356635,27.189198,0.23704863,0.97371477,0.8728438,0.12691683,0.12335918,0.6731741,0.39629152
"2007_002099_CW_(30, 0.7, 50).png",0.6871126,0.82031584,25.86068,0.2032604,0.9649998,0.8427399,0.1505741,0.14484665,0.6183259,0.42267263
"2007_002293_CW_(30, 0.01, 100).png",0.9988556,0.99939793,48.141037,0.9959865,0.999964,0.9999172,8.9604124e-05,0.00013824306,0.9991743,0.0813435
"2007_002293_CW_(30, 0.01, 50).png",0.9988534,0.9993964,48.126762,0.9958545,0.9999638,0.99991655,8.982079e-05,0.0001391221,0.99916667,0.08137001
"2007_002293_CW_(30, 0.03, 50).png",0.9970512,0.99848247,46.148376,0.95416886,0.9998413,0.9994731,0.0012661869,0.0013882867,0.9970127,0.11131458
"2007_002293_CW_(30, 0.06, 50).png",0.99361724,0.99675506,43.776134,0.89947635,0.999635,0.99861556,0.0034778933,0.0038039137,0.9931553,0.13860574
"2007_002293_CW_(30, 0.1, 50).png",0.9855893,0.9926824,40.77789,0.8112153,0.9990635,0.9966037,0.008610328,0.009333282,0.9841289,0.17488907
"2007_002293_CW_(30, 0.2, 50).png",0.9521761,0.9756453,35.53364,0.6331526,0.996356,0.98740524,0.0309958,0.032410614,0.9452771,0.24684675
"2007_002293_CW_(30, 0.3, 50).png",0.90672016,0.9519368,32.163174,0.514009,0.9918437,0.97361183,0.061052322,0.06179299,0.89124066,0.30243817
"2007_002293_CW_(30, 0.4, 50).png",0.8570879,0.92508835,29.714687,0.43049833,0.9858145,0.9569767,0.0930016,0.09196525,0.83268315,0.3474055
"2007_002293_CW_(30, 0.5, 50).png",0.8082683,0.89755565,27.807226,0.36898866,0.9786115,0.93877155,0.123197146,0.119990245,0.77580667,0.38398483
"2007_002293_CW_(30, 0.6, 50).png",0.76216894,0.87043923,26.246304,0.32162753,0.97052556,0.91966885,0.15051162,0.14511858,0.7232844,0.41426843
"2007_002293_CW_(30, 0.7, 50).png",0.71943396,0.84423834,24.926334,0.28400066,0.9617375,0.90024346,0.17468515,0.16732243,0.6761661,0.4398583
"2007_002344_CW_(30, 0.01, 100).png",0.9992261,0.9995613,50.104847,0.9975112,0.9999758,0.99994564,5.5076027e-05,9.3665185e-05,0.99932826,0.0798565
"2007_002344_CW_(30, 0.01, 50).png",0.99922484,0.99956065,50.096375,0.9974637,0.9999758,0.99994516,5.5254208e-05,9.397258e-05,0.99932826,0.0798934
"2007_002344_CW_(30, 0.03, 50).png",0.9981459,0.9990297,47.488308,0.9691903,0.9998562,0.9994639,0.000733089,0.0009053781,0.9969565,0.100506425
"2007_002344_CW_(30, 0.06, 50).png",0.9958241,0.99789476,44.672005,0.9205002,0.9996187,0.99846745,0.002139559,0.0026554922,0.99217165,0.12505542
"2007_002344_CW_(30, 0.1, 50).png",0.99070066,0.9953739,41.46946,0.84705424,0.99907786,0.9962743,0.005013086,0.0060841395,0.9820354,0.15388013
"2007_002344_CW_(30, 0.2, 50).png",0.968054,0.9842017,36.071884,0.6794406,0.99664575,0.986798,0.01731456,0.019997217,0.93968743,0.21254714
"2007_002344_CW_(30, 0.3, 50).png",0.9345837,0.967468,32.66797,0.5556074,0.99282634,0.9730142,0.033957973,0.037761964,0.88359606,0.256701
"2007_002344_CW_(30, 0.4, 50).png",0.8942952,0.9468253,30.204126,0.4639828,0.98776823,0.956237,0.05231125,0.056633763,0.82428235,0.29215333
"2007_002344_CW_(30, 0.5, 50).png",0.85079795,0.92377144,28.287132,0.39437935,0.98164463,0.9376759,0.071091905,0.07522378,0.7685454,0.32168868
"2007_002344_CW_(30, 0.6, 50).png",0.8065093,0.89934736,26.720343,0.34021905,0.9746194,0.9178477,0.08937687,0.09288831,0.71781325,0.34713542
"2007_002344_CW_(30, 0.7, 50).png",0.7627564,0.87419844,25.394691,0.29696468,0.96682006,0.89729774,0.10682158,0.10941438,0.6719373,0.3695486
"2007_002400_CW_(30, 0.01, 100).png",0.99887115,0.99934775,49.236343,0.99634695,0.9999723,0.9999405,5.816038e-05,7.5428674e-05,0.9993845,0.07665075
"2007_002400_CW_(30, 0.01, 50).png",0.99887115,0.99934775,49.236343,0.99634695,0.9999723,0.9999405,5.816038e-05,7.5428674e-05,0.9993845,0.07665075
"2007_002400_CW_(30, 0.03, 50).png",0.9966971,0.99827343,46.51823,0.95514244,0.9998115,0.9994183,0.0012449174,0.0013383954,0.9965582,0.10959127
"2007_002400_CW_(30, 0.06, 50).png",0.9925933,0.9962344,43.80008,0.8967111,0.99954385,0.99846554,0.0038221981,0.0040272223,0.99154323,0.1411975
"2007_002400_CW_(30, 0.1, 50).png",0.9832368,0.9915804,40.497353,0.8040149,0.9988575,0.9962147,0.008645542,0.00909598,0.9798659,0.17580439
"2007_002400_CW_(30, 0.2, 50).png",0.94384813,0.9716218,35.06098,0.6145253,0.99567693,0.9864835,0.029300408,0.029859003,0.93336046,0.243022
"2007_002400_CW_(30, 0.3, 50).png",0.89124423,0.94390804,31.655579,0.48832506,0.990323,0.97193164,0.057086896,0.056681342,0.87205,0.29479474
"2007_002400_CW_(30, 0.4, 50).png",0.8347375,0.91255,29.198105,0.40050367,0.98309577,0.95407,0.086776346,0.08465144,0.80685776,0.3369933
"2007_002400_CW_(30, 0.5, 50).png",0.779571,0.8802118,27.284874,0.3362445,0.97454166,0.9343733,0.11494991,0.110861756,0.74429387,0.37173393
"2007_002400_CW_(30, 0.6, 50).png",0.72785187,0.8482032,25.721989,0.28734523,0.9649573,0.9137435,0.14059089,0.13456143,0.68763834,0.40102452
"2007_002400_CW_(30, 0.7, 50).png",0.68015414,0.8171403,24.402374,0.24902064,0.9547889,0.89282906,0.16319112,0.15544452,0.63698643,0.42595544
"2007_002597_CW_(30, 0.01, 100).png",0.99821067,0.9990616,47.15389,0.99602264,0.9999604,0.9999254,6.3182284e-05,9.1800284e-05,0.9993321,0.08443092
"2007_002597_CW_(30, 0.01, 50).png",0.99821067,0.9990616,47.153896,0.99602264,0.9999604,0.9999252,6.31823e-05,9.1800575e-05,0.9993321,0.084430866
"2007_002597_CW_(30, 0.03, 50).png",0.9971156,0.9985318,45.68445,0.9667662,0.9998711,0.9995977,0.00077753665,0.00094198046,0.997739,0.102195315
"2007_002597_CW_(30, 0.06, 50).png",0.9951771,0.9975892,43.77778,0.92207116,0.9996927,0.9989337,0.002109927,0.0025178168,0.99463755,0.12325092
"2007_002597_CW_(30, 0.1, 50).png",0.9901603,0.99515504,41.0216,0.84457064,0.9992521,0.9973504,0.0051346486,0.006044473,0.9873047,0.1532527
"2007_002597_CW_(30, 0.2, 50).png",0.9683108,0.98450786,35.975376,0.673985,0.9973089,0.99063784,0.017361496,0.01963186,0.95714945,0.211329
"2007_002597_CW_(30, 0.3, 50).png",0.9364243,0.9687646,32.65618,0.55166674,0.9941953,0.980846,0.03403244,0.037040096,0.91650784,0.2544383
"2007_002597_CW_(30, 0.4, 50).png",0.89867777,0.9497323,30.229538,0.46299475,0.9899949,0.9687607,0.053086486,0.0560519,0.8720318,0.2897942
"2007_002597_CW_(30, 0.5, 50).png",0.85857123,0.92892367,28.329601,0.39650074,0.98481065,0.9550666,0.07283581,0.075151056,0.82794696,0.3195512
"2007_002597_CW_(30, 0.6, 50).png",0.81822085,0.90729374,26.7716,0.34498185,0.9787999,0.94028515,0.09230535,0.09356335,0.7858087,0.34533656
"2007_002597_CW_(30, 0.7, 50).png",0.7787573,0.88541824,25.452183,0.30397132,0.9720936,0.9248043,0.11101085,0.110948265,0.74631816,0.3679921
"2007_002824_CW_(30, 0.01, 100).png",0.9991587,0.99952745,52.815178,0.9970326,0.9999804,0.9999455,6.828497e-05,8.8606226e-05,0.99938273,0.06832837
"2007_002824_CW_(30, 0.01, 50).png",0.9991586,0.99952704,52.808006,0.997066,0.99998045,0.999946,6.864029e-05,8.765393e-05,0.9993789,0.06831287
"2007_002824_CW_(30, 0.03, 50).png",0.99662375,0.9982458,48.527283,0.9432994,0.9998069,0.9991783,0.0013400774,0.0014838101,0.9963147,0.1115927
"2007_002824_CW_(30, 0.06, 50).png",0.99048513,0.9951789,44.63863,0.852961,0.9993522,0.99724054,0.0045044054,0.004903894,0.9890264,0.15060249
"2007_002824_CW_(30, 0.1, 50).png",0.9788545,0.9892531,41.1515,0.74481547,0.9985675,0.9937666,0.009855024,0.010654536,0.9758175,0.18471108
"2007_002824_CW_(30, 0.2, 50).png",0.9282492,0.96294147,35.47394,0.53359157,0.99465674,0.9780009,0.033134203,0.03460006,0.9208844,0.2552655
"2007_002824_CW_(30, 0.3, 50).png",0.86246747,0.92699385,31.998102,0.4058372,0.9880111,0.9549823,0.06468152,0.06575152,0.85035187,0.3096549
"2007_002824_CW_(30, 0.4, 50).png",0.79550123,0.88789433,29.509008,0.32298928,0.9791834,0.9279998,0.09775328,0.09758378,0.7771176,0.35355774
"2007_002824_CW_(30, 0.5, 50).png",0.73443776,0.8496602,27.58875,0.26553637,0.96899605,0.89977425,0.12836434,0.12664033,0.70953494,0.38922873
"2007_002824_CW_(30, 0.6, 50).png",0.680759,0.8136358,26.02627,0.22344412,0.95794195,0.8716554,0.15564959,0.15237227,0.6493128,0.41896844
"2007_002824_CW_(30, 0.7, 50).png",0.6341057,0.7802439,24.710098,0.19139674,0.9463799,0.8443747,0.17954549,0.17487994,0.59622645,0.44439745
"2007_002852_CW_(30, 0.01, 100).png",0.9992893,0.99961424,50.70192,0.99747235,0.99997747,0.9999466,4.7208345e-05,6.3846295e-05,0.9993905,0.07167528
"2007_002852_CW_(30, 0.01, 50).png",0.9992861,0.99961215,50.645325,0.9973046,0.999977,0.9999453,4.93143e-05,6.674042e-05,0.99937093,0.07169037
"2007_002852_CW_(30, 0.03, 50).png",0.9983186,0.9991305,47.782326,0.97298384,0.9998806,0.9996725,0.00078004895,0.000901666,0.9977195,0.096971944
"2007_002852_CW_(30, 0.06, 50).png",0.99647397,0.9982145,44.84881,0.93764186,0.9997256,0.9991421,0.0018928631,0.0022064338,0.9945087,0.11860554
"2007_002852_CW_(30, 0.1, 50).png",0.99202126,0.99598426,41.415977,0.87240905,0.99929535,0.9978618,0.004807934,0.0055007413,0.986929,0.14961149
"2007_002852_CW_(30, 0.2, 50).png",0.9721608,0.98600644,35.902565,0.7231637,0.99737537,0.99221087,0.016474452,0.018259954,0.9554119,0.20758651
"2007_002852_CW_(30, 0.3, 50).png",0.942739,0.9710075,32.478447,0.6105458,0.9943454,0.9837253,0.03215126,0.03462519,0.9119586,0.25014034
"2007_002852_CW_(30, 0.4, 50).png",0.9072744,0.95247966,30.011997,0.5247897,0.99029386,0.9731545,0.049994025,0.052537806,0.86233187,0.284592
"2007_002852_CW_(30, 0.5, 50).png",0.8687134,0.9316912,28.091352,0.4575592,0.985313,0.9611088,0.06823862,0.07045854,0.81296134,0.31382704
"2007_002852_CW_(30, 0.6, 50).png",0.8291104,0.90958136,26.519867,0.40326872,0.9795246,0.94799656,0.086127676,0.08767539,0.7668106,0.339028
"2007_002852_CW_(30, 0.7, 50).png",0.7897255,0.8867836,25.191788,0.35858274,0.97308964,0.9342701,0.10299645,0.103755176,0.7249228,0.36101517
"2007_002953_CW_(30, 0.01, 100).png",0.99854904,0.99927074,46.050705,0.99566734,0.99991286,0.99987143,0.00014080772,0.00020170838,0.9984511,0.090210326
"2007_002953_CW_(30, 0.01, 50).png",0.99854904,0.99927074,46.050705,0.99566734,0.99991286,0.99987143,0.00014080772,0.00020170838,0.9984511,0.090210326
"2007_002953_CW_(30, 0.03, 50).png",0.9979227,0.9989551,45.326153,0.97933865,0.99985605,0.9997615,0.00063205557,0.0007236434,0.99771774,0.09959535
