file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
"2010_001356_BIM_(0.2, 0.01).png",0.61944026,0.87389123,27.496197,0.2887938,0.97973573,0.93021756,0.07771905,0.082821235,0.74706626,0.32985607
"2010_001356_BIM_(0.2, 0.02).png",0.4644634,0.79136753,24.425165,0.19528346,0.9633116,0.88033307,0.116588034,0.119307406,0.63700795,0.37959418
"2010_001356_BIM_(0.3, 0.015).png",0.44111142,0.7779347,23.928099,0.1825497,0.9598939,0.8712895,0.12534419,0.12707816,0.62181807,0.38881552
"2010_001356_BIM_(0.3, 0.03).png",0.295846,0.6668191,20.921371,0.11663332,0.9307991,0.8049649,0.16866072,0.16595182,0.52129424,0.4391858
"2010_001486_BIM_(0.05, 0.0025).png",0.9473838,0.9865526,38.432106,0.70248026,0.99797875,0.9922166,0.012118198,0.013506768,0.96709335,0.19380279
"2010_001486_BIM_(0.05, 0.005).png",0.9067743,0.97575605,35.819305,0.6062231,0.99653256,0.9871078,0.01950858,0.0215907,0.947768,0.22115201
"2010_001486_BIM_(0.1, 0.005).png",0.84227324,0.95735073,33.070198,0.49912012,0.9938636,0.97794664,0.0322739,0.035321653,0.9133427,0.2543468
"2010_001486_BIM_(0.1, 0.01).png",0.74676967,0.9265811,30.406858,0.3959038,0.9892481,0.9630632,0.052562747,0.05607423,0.8644665,0.2918547
"2010_001486_BIM_(0.2, 0.01).png",0.6188884,0.87772214,27.526587,0.29835996,0.9804168,0.93853664,0.08287856,0.08560457,0.79035014,0.33545497
"2010_001486_BIM_(0.2, 0.02).png",0.45435962,0.7944329,24.341415,0.20585246,0.963091,0.8933579,0.13008851,0.12927973,0.68931216,0.39143762
"2010_001486_BIM_(0.3, 0.015).png",0.43510863,0.78330487,23.90671,0.19650522,0.96046066,0.8863605,0.13575609,0.13510646,0.6797086,0.3980944
"2010_001486_BIM_(0.3, 0.03).png",0.2941932,0.6782529,20.917261,0.13197279,0.9317382,0.8236158,0.18534793,0.18116008,0.5719191,0.4515159
"2010_001514_BIM_(0.05, 0.0025).png",0.93551964,0.98580396,37.507202,0.6870928,0.9974666,0.99077,0.016184092,0.018167403,0.9569224,0.20673208
"2010_001514_BIM_(0.05, 0.005).png",0.8928602,0.9763094,35.45307,0.61577463,0.9959439,0.9869662,0.024434749,0.027305195,0.9392372,0.23106943
"2010_001514_BIM_(0.1, 0.005).png",0.82212114,0.9579468,32.56659,0.5119531,0.99209887,0.97567064,0.043809902,0.04679206,0.89174414,0.27272514
"2010_001514_BIM_(0.1, 0.01).png",0.7339128,0.93201345,30.319038,0.43530756,0.9874931,0.9631496,0.06262134,0.06641278,0.8510056,0.3048701
"2010_001514_BIM_(0.2, 0.01).png",0.6130894,0.8872892,27.370588,0.33812058,0.97652316,0.93510556,0.10015536,0.101123266,0.7675868,0.35582474
"2010_001514_BIM_(0.2, 0.02).png",0.47718054,0.8212487,24.469137,0.25606856,0.9591975,0.8956155,0.14239328,0.1392361,0.67627376,0.4054262
"2010_001514_BIM_(0.3, 0.015).png",0.45773107,0.80959934,23.94637,0.24206404,0.955358,0.88816637,0.14968354,0.1463065,0.6576201,0.41369426
"2010_001514_BIM_(0.3, 0.03).png",0.33608294,0.72226274,21.04168,0.17358299,0.9257681,0.8278188,0.20010002,0.18967031,0.55296224,0.46920246
"2010_001574_BIM_(0.05, 0.0025).png",0.9232054,0.9806857,38.59878,0.6155045,0.9973509,0.9880421,0.016691165,0.018432938,0.9552051,0.21076897
"2010_001574_BIM_(0.05, 0.005).png",0.86158645,0.9641105,35.82068,0.50369453,0.9950291,0.97840565,0.029613966,0.0320585,0.9255326,0.24812785
"2010_001574_BIM_(0.1, 0.005).png",0.7737508,0.93802917,33.050095,0.39670232,0.9910096,0.9616949,0.048930727,0.051915783,0.874674,0.28774038
"2010_001574_BIM_(0.1, 0.01).png",0.655923,0.89479345,30.365406,0.30339482,0.98345864,0.93690217,0.077294126,0.0790737,0.80283195,0.33250558
"2010_001574_BIM_(0.2, 0.01).png",0.50794065,0.8282807,27.380228,0.218146,0.9696885,0.8947176,0.11789549,0.11621558,0.70488787,0.38480014
"2010_001574_BIM_(0.2, 0.02).png",0.35571012,0.7292196,24.267626,0.14806838,0.94225216,0.8276752,0.17075855,0.16166455,0.5901293,0.44600382
"2010_001574_BIM_(0.3, 0.015).png",0.33518338,0.7146189,23.755922,0.14084259,0.9390225,0.8183613,0.18018863,0.17010437,0.56404895,0.45645872
"2010_001574_BIM_(0.3, 0.03).png",0.21736014,0.5940503,20.73697,0.09077581,0.89681566,0.7317833,0.23135512,0.21503523,0.44873336,0.5165469
"2010_001675_BIM_(0.05, 0.0025).png",0.9670989,0.9880051,38.684807,0.7486584,0.99794215,0.9928584,0.010000288,0.010912372,0.9637883,0.18282285
"2010_001675_BIM_(0.05, 0.005).png",0.93836087,0.9772855,35.828526,0.650999,0.99615425,0.986638,0.018251203,0.019463237,0.9361297,0.21395017
"2010_001675_BIM_(0.1, 0.005).png",0.89263195,0.95990026,33.081757,0.53918964,0.9931793,0.9763001,0.030331686,0.032339048,0.89448625,0.24721387
"2010_001675_BIM_(0.1, 0.01).png",0.82350063,0.9304544,30.422573,0.43118262,0.9883034,0.96066785,0.04813862,0.05027893,0.83458835,0.28202754
"2010_001675_BIM_(0.2, 0.01).png",0.71501195,0.880741,27.508778,0.31660363,0.97869146,0.93324757,0.07736992,0.07867607,0.747939,0.3269468
"2010_001675_BIM_(0.2, 0.02).png",0.56500846,0.7940912,24.387764,0.20766188,0.962344,0.8870111,0.11579501,0.11553536,0.64404386,0.3762912
"2010_001675_BIM_(0.3, 0.015).png",0.53668654,0.7818174,23.872787,0.19368319,0.95906067,0.87978745,0.123768814,0.122701004,0.6244816,0.38644186
"2010_001675_BIM_(0.3, 0.03).png",0.38030583,0.66198754,20.919945,0.11739188,0.9321501,0.81424195,0.16719484,0.1643561,0.5193591,0.43749616
"2010_001717_BIM_(0.05, 0.0025).png",0.9580647,0.9919276,38.219078,0.78072786,0.99847287,0.9955276,0.009012275,0.010817602,0.9681522,0.18008973
"2010_001717_BIM_(0.05, 0.005).png",0.92776626,0.9856826,35.906948,0.7156897,0.99761117,0.9928937,0.014343856,0.016908085,0.9516587,0.20451495
"2010_001717_BIM_(0.1, 0.005).png",0.8836009,0.9761676,33.277313,0.63067454,0.9957804,0.987688,0.023061745,0.026537066,0.9211498,0.23233229
"2010_001717_BIM_(0.1, 0.01).png",0.8210308,0.9603827,30.950413,0.55519116,0.99343705,0.9818449,0.035768263,0.039626617,0.8849362,0.2623995
"2010_001717_BIM_(0.2, 0.01).png",0.7324054,0.93516606,28.179241,0.45938563,0.98852265,0.9688193,0.053516213,0.058420055,0.8255197,0.29640472
"2010_001717_BIM_(0.2, 0.02).png",0.6090654,0.8896363,25.24967,0.3597182,0.97928387,0.94651777,0.08469634,0.0886829,0.74038756,0.34178862
"2010_001717_BIM_(0.3, 0.015).png",0.5915804,0.88222873,24.769125,0.3445593,0.9776179,0.94267154,0.08904718,0.09259401,0.7270741,0.3466875
"2010_001717_BIM_(0.3, 0.03).png",0.45810717,0.8129007,21.850769,0.25460657,0.96213293,0.9084907,0.1287452,0.13037673,0.62724173,0.39521822
"2010_001731_BIM_(0.05, 0.0025).png",0.9604446,0.9901546,39.15783,0.63731015,0.9977269,0.8410929,0.011819473,0.01285698,0.9484111,0.1959027
"2010_001731_BIM_(0.05, 0.005).png",0.9252734,0.98055077,36.672997,0.5299825,0.9961905,0.818693,0.020973673,0.021953396,0.9214724,0.23166126
"2010_001731_BIM_(0.1, 0.005).png",0.86454433,0.9635586,33.489662,0.41590688,0.9923763,0.7987194,0.038006797,0.03914528,0.8556323,0.273442
"2010_001731_BIM_(0.1, 0.01).png",0.7778029,0.935637,30.935013,0.33239663,0.9875723,0.76980275,0.062409624,0.061696585,0.7797008,0.32049727
"2010_001731_BIM_(0.2, 0.01).png",0.64548254,0.8856199,27.68584,0.24680054,0.9757472,0.7264214,0.10223863,0.098307274,0.64896685,0.37636685
"2010_001731_BIM_(0.2, 0.02).png",0.49542937,0.81246537,25.028048,0.18361452,0.95628893,0.66759926,0.14640181,0.13751546,0.5579298,0.43042165
"2010_001731_BIM_(0.3, 0.015).png",0.46700412,0.79511786,24.215645,0.17231646,0.95193386,0.6559682,0.15821405,0.14818424,0.5185799,0.44275516
"2010_001731_BIM_(0.3, 0.03).png",0.32683948,0.6946768,21.4489,0.12463158,0.919919,0.57740057,0.20422858,0.18942048,0.41036648,0.49542978
"2010_001885_BIM_(0.05, 0.0025).png",0.93522185,0.98618954,38.831955,0.7002452,0.99764156,0.9911029,0.011155315,0.013314405,0.96178526,0.19058971
"2010_001885_BIM_(0.05, 0.005).png",0.8766625,0.9732466,35.809113,0.58084196,0.9956379,0.9834855,0.019868206,0.02389898,0.9323574,0.22289526
"2010_001885_BIM_(0.1, 0.005).png",0.7946612,0.9528002,33.03081,0.47045514,0.9922047,0.9721265,0.032203004,0.03848557,0.88861424,0.25525233
"2010_001885_BIM_(0.1, 0.01).png",0.682093,0.91986704,30.349771,0.3668522,0.9864469,0.95337504,0.052030426,0.059148747,0.82812816,0.29250437
"2010_001885_BIM_(0.2, 0.01).png",0.5375404,0.8660316,27.406662,0.2686606,0.9767729,0.9221784,0.079588905,0.08721177,0.74197036,0.334585
"2010_001885_BIM_(0.2, 0.02).png",0.38104248,0.77870846,24.35905,0.18368722,0.95652777,0.86895084,0.120716244,0.124844305,0.63444895,0.38585934
"2010_001885_BIM_(0.3, 0.015).png",0.35484824,0.76355076,23.793116,0.1695724,0.9528083,0.85373276,0.12913485,0.13245054,0.61385006,0.39585575
"2010_001885_BIM_(0.3, 0.03).png",0.2291523,0.649815,20.863094,0.10969508,0.9204438,0.7769664,0.17309889,0.17037974,0.5033999,0.44676447
"2010_001973_BIM_(0.05, 0.0025).png",0.92840976,0.9831189,38.58785,0.65617186,0.99738306,0.9891642,0.01587697,0.017696135,0.95809555,0.2078662
"2010_001973_BIM_(0.05, 0.005).png",0.8684509,0.9675462,35.756985,0.55148125,0.99519044,0.9808226,0.028206035,0.030970752,0.92883956,0.24324103
"2010_001973_BIM_(0.1, 0.005).png",0.7854311,0.9439823,32.94771,0.44711342,0.9912625,0.96600276,0.047609393,0.05066577,0.8812588,0.28434977
"2010_001973_BIM_(0.1, 0.01).png",0.67692494,0.90708864,30.379246,0.36241302,0.9841674,0.9424348,0.07525105,0.07727833,0.8203778,0.32837415
"2010_001973_BIM_(0.2, 0.01).png",0.54207414,0.8489708,27.387989,0.27451533,0.97170055,0.902932,0.116378635,0.114912525,0.72287977,0.3812622
"2010_001973_BIM_(0.2, 0.02).png",0.40085682,0.76359344,24.315996,0.19885893,0.947805,0.8405356,0.17182176,0.16325502,0.60568595,0.4444555
"2010_001973_BIM_(0.3, 0.015).png",0.38025436,0.74806136,23.792364,0.18855393,0.9435098,0.8287694,0.17963831,0.1709072,0.58346575,0.4535693
"2010_001973_BIM_(0.3, 0.03).png",0.26688927,0.65076756,20.79632,0.13153929,0.90502393,0.7468422,0.23135467,0.21659735,0.4727183,0.5126014
"2010_002218_BIM_(0.05, 0.0025).png",0.94677466,0.9897053,38.12903,0.7635477,0.9974212,0.9925568,0.015267815,0.017472079,0.9609639,0.20144534
"2010_002218_BIM_(0.05, 0.005).png",0.9048258,0.9809848,35.54661,0.6910801,0.99533045,0.9872344,0.024870897,0.028525518,0.9375176,0.23188381
"2010_002218_BIM_(0.1, 0.005).png",0.8460245,0.96737164,32.79821,0.60669494,0.9914036,0.9775502,0.043123156,0.04691945,0.8977141,0.2708207
"2010_002218_BIM_(0.1, 0.01).png",0.7689643,0.94670856,30.318436,0.53126305,0.9850147,0.9640016,0.066517204,0.0700926,0.8458839,0.31111598
"2010_002218_BIM_(0.2, 0.01).png",0.67163575,0.91525793,27.421738,0.4422556,0.97399503,0.9425551,0.10367904,0.10425711,0.767153,0.36147502
"2010_002218_BIM_(0.2, 0.02).png",0.55881596,0.8659328,24.393396,0.35279018,0.951882,0.90331763,0.15763214,0.15169187,0.6630297,0.42308167
"2010_002218_BIM_(0.3, 0.015).png",0.54501367,0.8613321,23.98113,0.3433198,0.94981194,0.9029258,0.15987235,0.15429659,0.6550981,0.4260618
"2010_002218_BIM_(0.3, 0.03).png",0.43896636,0.8002902,20.932041,0.26036808,0.91620785,0.8466735,0.21624653,0.20341109,0.53796613,0.48683828
"2010_002379_BIM_(0.05, 0.0025).png",0.92994297,0.98961014,38.801857,0.7509328,0.99786067,0.993226,0.010816122,0.013055109,0.9702645,0.18646243
"2010_002379_BIM_(0.05, 0.005).png",0.87795055,0.981151,36.05359,0.66007257,0.9963566,0.98858196,0.01813274,0.022029063,0.9506028,0.21433584
"2010_002379_BIM_(0.1, 0.005).png",0.80243707,0.96771824,33.30221,0.56333005,0.9935157,0.9804089,0.02959061,0.03528232,0.91624904,0.24533033
"2010_002379_BIM_(0.1, 0.01).png",0.70283604,0.94507146,30.683773,0.47200045,0.98918486,0.96682334,0.047385216,0.053959653,0.86927885,0.28174993
"2010_002379_BIM_(0.2, 0.01).png",0.5767928,0.90953416,27.784317,0.37634674,0.9808486,0.9442913,0.073121294,0.079393096,0.79865134,0.3222513
"2010_002379_BIM_(0.2, 0.02).png",0.43464488,0.85182256,24.825748,0.2857439,0.9660646,0.9098164,0.10947224,0.11340881,0.7090737,0.36996552
"2010_002379_BIM_(0.3, 0.015).png",0.41338462,0.8436147,24.321323,0.2733434,0.9632265,0.9036362,0.11475384,0.11789693,0.6951333,0.37673122
"2010_002379_BIM_(0.3, 0.03).png",0.28945082,0.76173705,21.41783,0.19869961,0.93819946,0.85316485,0.15521377,0.15428935,0.59702146,0.42408487
"2010_002388_BIM_(0.05, 0.0025).png",0.91576093,0.97528887,38.816647,0.51720226,0.99727285,0.98444587,0.01860282,0.01970195,0.9512129,0.22088501
"2010_002388_BIM_(0.05, 0.005).png",0.84191847,0.9523432,35.82727,0.40055448,0.99484515,0.9709881,0.03470843,0.03606559,0.91770905,0.2631045
"2010_002388_BIM_(0.1, 0.005).png",0.74433005,0.9177246,33.027744,0.3057564,0.9906139,0.94950706,0.05915041,0.060017318,0.8554155,0.3086544
"2010_002388_BIM_(0.1, 0.01).png",0.6155449,0.86200655,30.321465,0.23241946,0.9828492,0.9178988,0.09118154,0.090929896,0.7823458,0.35514793
